asv	sum.taxonomy	identificationRemarks
504	asv.504	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Haptophyta;undef_Haptophyta;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_tobinii, confidences 1;0.6;0.41;0.41;0.27;0.27;0.27;0.25. No VSEARCH hits at 0.97 identity.
505	asv.505	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Coleoptera;Carabidae;Trechodes;Trechodes_alluaudi, confidences 1;0.75;0.55;0.37;0.19;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
506	asv.506	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Fragilariophyceae;Thalassionemales;Thalassionemataceae;Thalassionema;Thalassionema_nitzschioides, confidences 1;0.74;0.39;0.09;0.08;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
507	asv.507	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Oomycota;undef_Oomycota;Pythiales;Pythiaceae;Pythium;Pythium_sterilum, confidences 1;0.6;0.16;0.16;0.15;0.15;0.14;0.12. No VSEARCH hits at 0.97 identity.
508	asv.508	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Ceramiaceae;Griffithsia;Griffithsia_okiensis, confidences 1;0.42;0.21;0.21;0.17;0.09;0.07;0.07. No VSEARCH hits at 0.97 identity.
509	asv.509	Eukaryota;undef_Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia_diatoms;Nitzschia_sp._BOLD:AAO7109, confidences 1;0.85;0.63;0.52;0.5;0.5;0.4;0.21. No VSEARCH hits at 0.97 identity.
510	asv.510	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Fucales;Notheiaceae;Notheia;Notheia_anomala, confidences 0.99;0.29;0.15;0.11;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
511	asv.511	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Oomycota;undef_Oomycota;Saprolegniales;Saprolegniaceae;Brevilegnia;Brevilegnia_gracilis, confidences 1;0.7;0.37;0.37;0.09;0.09;0.06;0.05. No VSEARCH hits at 0.97 identity.
512	asv.512	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Annelida;Polychaeta;Eunicida;Eunicidae;Marphysa;Marphysa_mossambica, confidences 1;0.99;0.71;0.68;0.64;0.62;0.59;0.47. No VSEARCH hits at 0.97 identity.
513	asv.513	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Gelidiales;Gelidiaceae;Gelidium;Gelidium_omanense, confidences 0.99;0.23;0.16;0.16;0.14;0.14;0.09;0.08. No VSEARCH hits at 0.97 identity.
514	asv.514	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Oomycota;undef_Oomycota;Pythiales;Pythiaceae;Globisporangium;Globisporangium_breve, confidences 1;0.51;0.13;0.13;0.1;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
515	asv.515	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Haptophyta;undef_Haptophyta;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_tobinii, confidences 1;0.21;0.08;0.08;0.07;0.07;0.07;0.05. No VSEARCH hits at 0.97 identity.
516	asv.516	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Hydrozoa;Siphonophorae;Rhodaliidae;Dendrogramma;Dendrogramma_enigmatica, confidences 1;0.66;0.09;0.07;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
517	asv.517	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus_orthocanna, confidences 1;0.4;0.23;0.14;0.09;0.04;0.04;0.03. No VSEARCH hits at 0.97 identity.
518	asv.518	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Batrachospermales;undef_Batrachospermales;Balliopsis;Balliopsis_prieurii, confidences 1;0.52;0.39;0.39;0.08;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
519	asv.519	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia_acrosphaeria, confidences 1;0.72;0.4;0.33;0.29;0.23;0.23;0.18. No VSEARCH hits at 0.97 identity.
520	asv.520	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Dictyochophyceae;Pedinellales;undef_Pedinellales;Pseudopedinella;Pseudopedinella_elastica, confidences 1;0.49;0.19;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
521	asv.521	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Oomycota;undef_Oomycota;Peronosporales;Peronosporaceae;Peronospora;Peronospora_flava, confidences 1;0.73;0.52;0.52;0.26;0.25;0.21;0.19. No VSEARCH hits at 0.97 identity.
522	asv.522	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;Chordariaceae;Mesogloia;Mesogloia_ikomae, confidences 1;0.28;0.09;0.06;0.06;0.06;0.03;0.03. No VSEARCH hits at 0.97 identity.
523	asv.523	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Hydrozoa;Anthoathecata;Bougainvilliidae;Bougainvillia;Bougainvillia_carolinensis, confidences 1;0.67;0.13;0.1;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
524	asv.524	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Nemertea;Enopla;Polystilifera;Drepanophoridae;Drepanophorus;Drepanophorus_spectabilis, confidences 1;0.98;0.12;0.11;0.08;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
525	asv.525	Eukaryota;undef_Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Coscinodiscaceae;Coscinodiscus;Coscinodiscus_granii, confidences 1;0.81;0.5;0.5;0.3;0.3;0.3;0.3. No VSEARCH hits at 0.97 identity.
526	asv.526	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Boletales;Paxillaceae;Paxillus_basidiomycete_fungi;Paxillus_involutus, confidences 1;0.09;0.08;0.08;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
527	asv.527	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;undef_Ectocarpales;Coelocladia;Coelocladia_arctica, confidences 1;0.52;0.31;0.24;0.16;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
528	asv.528	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Oomycota;undef_Oomycota;Pythiales;Pythiogetonaceae;Pythiogeton;Pythiogeton_zeae, confidences 1;0.37;0.18;0.18;0.13;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
529	asv.529	Eukaryota;undef_Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;Acrotrichaceae;Acrothrix;Acrothrix_pacifica, confidences 1;0.8;0.59;0.32;0.32;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
530	asv.530	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Raphidophyceae;undef_Raphidophyceae;undef_undef_Raphidophyceae;Haramonas;Haramonas_dimorpha, confidences 1;0.78;0.43;0.25;0.25;0.25;0.25;0.25. No VSEARCH hits at 0.97 identity.
531	asv.531	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Onychophora_velvet_worms;Udeonychophora;Euonychophora;Peripatopsidae;Peripatopsis;Peripatopsis_lawrencei, confidences 1;0.76;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
532	asv.532	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Oomycota;undef_Oomycota;Pythiales;Pythiaceae;Globisporangium;Globisporangium_spiculum, confidences 1;0.31;0.23;0.23;0.08;0.08;0.06;0.01. No VSEARCH hits at 0.97 identity.
533	asv.533	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Nemertea;Enopla;Monostilifera;Prosorhochmidae;Prosadenoporus;Prosadenoporus_winsori, confidences 1;0.76;0.05;0.04;0.04;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
534	asv.534	Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Dinophyceae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_catenella, confidences 1;1;1;1;0.73;0.64;0.64;0.4. No VSEARCH hits at 0.97 identity.
535	asv.535	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniales;Faucheaceae;Gloiocladia;Gloiocladia_media, confidences 1;0.48;0.1;0.08;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
536	asv.536	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Viridiplantae;Chlorophyta;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastix_green_algae;Dolichomastix_tenuilepis, confidences 1;0.13;0.07;0.06;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
537	asv.537	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Roseolithon;Roseolithon_purii, confidences 1;0.46;0.29;0.29;0.12;0.12;0.12;0.1. No VSEARCH hits at 0.97 identity.
538	asv.538	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniales;Rhodymeniaceae;Rhodymenia;Rhodymenia_obtusa, confidences 0.99;0.54;0.26;0.26;0.16;0.12;0.11;0.1. No VSEARCH hits at 0.97 identity.
539	asv.539	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Laminariales;Pseudochordaceae;Pseudochorda;Pseudochorda_nagaii, confidences 1;0.25;0.11;0.11;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
540	asv.540	Eukaryota;Metazoa;Platyhelminthes;Rhabditophora;Polycladida	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Platyhelminthes;Rhabditophora;Polycladida;Cryptocelidae;Amemiyaia;Amemiyaia_pacifica, confidences 1;1;0.96;0.95;0.9;0.19;0.19;0.19. No VSEARCH hits at 0.97 identity.
541	asv.541	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Haptophyta;undef_Haptophyta;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_tobinii, confidences 1;0.66;0.45;0.45;0.31;0.31;0.31;0.29. No VSEARCH hits at 0.97 identity.
542	asv.542	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Hydrozoa;Anthoathecata;Asyncorinidae;Asyncoryne;Asyncoryne_ryniensis, confidences 1;0.82;0.25;0.22;0.15;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
543	asv.543	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira_ambiqua, confidences 1;0.73;0.48;0.36;0.3;0.3;0.3;0.3. No VSEARCH hits at 0.97 identity.
544	asv.544	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Porifera;Demospongiae;Tethyida;Hemiasterellidae;Stelligera_sponges;Stelligera_stuposa, confidences 1;0.69;0.16;0.16;0.12;0.12;0.11;0.11. No VSEARCH hits at 0.97 identity.
545	asv.545	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Platyhelminthes;Rhabditophora;Tricladida;Geoplanidae;Obama;Obama_applanata, confidences 0.98;0.63;0.14;0.13;0.12;0.12;0.08;0.08. No VSEARCH hits at 0.97 identity.
546	asv.546	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria_pallida, confidences 0.99;0.48;0.35;0.32;0.2;0.2;0.18;0.14. No VSEARCH hits at 0.97 identity.
547	asv.547	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Porifera;Demospongiae;Bubarida;Dictyonellidae;Scopalina;Scopalina_nausicae, confidences 0.99;0.6;0.09;0.09;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
548	asv.548	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Mollusca;Gastropoda;Littorinimorpha;Annulariidae;Arenabbottella;Arenabbottella_mellosa, confidences 1;0.75;0.19;0.16;0.04;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
549	asv.549	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Oomycota;undef_Oomycota;Saprolegniales;Saprolegniaceae;Brevilegnia;Brevilegnia_gracilis, confidences 1;0.75;0.37;0.37;0.14;0.14;0.12;0.11. No VSEARCH hits at 0.97 identity.
550	asv.550	Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Calonectria;Calonectria_colhounii, confidences 1;1;1;1;0.98;0.9;0.73;0.73. No VSEARCH hits at 0.97 identity.
551	asv.551	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Lepidoptera;Gracillariidae;Marmara;Marmara_sp._BOLD:ABZ9753, confidences 1;0.86;0.65;0.37;0.17;0.01;0;0. No VSEARCH hits at 0.97 identity.
552	asv.552	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Porifera;Demospongiae;Axinellida;Raspailiidae;Trikentrion;Trikentrion_helium, confidences 1;0.63;0.3;0.3;0.3;0.3;0.25;0.25. No VSEARCH hits at 0.97 identity.
553	asv.553	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Chondria_red_algae;Chondria_tenuissima, confidences 1;0.34;0.26;0.26;0.17;0.11;0.04;0.04. No VSEARCH hits at 0.97 identity.
554	asv.554	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Raphidophyceae;undef_Raphidophyceae;undef_undef_Raphidophyceae;Haramonas;Haramonas_dimorpha, confidences 1;0.31;0.16;0.06;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
555	asv.555	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Coleoptera;Trogidae;Phoberus;Phoberus_strigosus, confidences 1;0.81;0.48;0.33;0.16;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
556	asv.556	Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus_nidulans, confidences 1;1;1;1;1;1;0.95;0.27. No VSEARCH hits at 0.97 identity.
557	asv.557	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Porifera;Demospongiae;Poecilosclerida;Cladorhizidae;Asbestopluma;Asbestopluma_desmophora, confidences 1;0.39;0.06;0.06;0.05;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.
558	asv.558	Eukaryota;undef_Eukaryota;Haptophyta;undef_Haptophyta;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Haptophyta;undef_Haptophyta;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits MT760734,MT760720,MT760733,MT760737,MT760786,MZ382833,MT760754, identities 100,99.4,99,98.1,97.9,97.8,97.6, taxonomy Phaeocystis_globosa,Phaeocystis_globosa,Phaeocystis_globosa,Phaeocystis_globosa,Phaeocystis_globosa,Phaeocystis_globosa,Phaeocystis_globosa, consensus Eukaryota;Haptophyta;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa.
559	asv.559	Eukaryota;Viridiplantae;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas_green_algae;Micromonas_pusilla	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Viridiplantae;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas_green_algae;Micromonas_pusilla, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits AY955062,AY955056,AY955050,AY955057,AY955053,AY955054, identities 99.7,98.7,98.7,98.4,98.4,98.1, taxonomy Micromonas_pusilla,Micromonas_pusilla,Micromonas_pusilla,Micromonas_pusilla,Micromonas_pusilla,Micromonas_pusilla, consensus Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas_pusilla.
560	asv.560	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Fungi;Ascomycota;Leotiomycetes;Chaetomellales;Chaetomellaceae;Synchaetomella;Synchaetomella_acerina, confidences 1;0.73;0.73;0.18;0.12;0.12;0.12;0.12. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits MUNK01000629, identities 98.7, taxonomy Hortaea_werneckii, consensus Eukaryota;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Hortaea;Hortaea_werneckii.
561	asv.561	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;Chordariaceae;Stictyosiphon;Stictyosiphon_soriferus, confidences 1;0.74;0.61;0.55;0.49;0.45;0.23;0.23. No VSEARCH hits at 0.97 identity.
562	asv.562	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Nemertea;Enopla;Polystilifera;Drepanophoridae;Drepanophorus;Drepanophorus_spectabilis, confidences 1;0.98;0.13;0.12;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
563	asv.563	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe;Hygrocybe_persistens, confidences 1;0.06;0.06;0.06;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
564	asv.564	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Coleoptera;Buprestidae;Augrabies;Augrabies_schotiaphaga, confidences 0.99;0.92;0.79;0.71;0.29;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
565	asv.565	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa_villosiventris, confidences 1;0.59;0.4;0.29;0.28;0.26;0.26;0.17. No VSEARCH hits at 0.97 identity.
566	asv.566	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Asilidae;Proctacanthella;Proctacanthella_leucopogon, confidences 1;0.76;0.67;0.56;0.14;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
567	asv.567	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;Chordariaceae;Cladosiphon;Cladosiphon_okamuranus, confidences 1;0.7;0.3;0.29;0.28;0.26;0.16;0.15. No VSEARCH hits at 0.97 identity.
568	asv.568	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Porifera;Demospongiae;Verongiida;Ianthellidae;Anomoianthella;Anomoianthella_popeae, confidences 1;0.69;0.25;0.25;0.1;0.1;0.09;0.05. No VSEARCH hits at 0.97 identity.
569	asv.569	Eukaryota;undef_Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema_pseudocostatum, confidences 1;0.88;0.86;0.84;0.8;0.78;0.78;0.41. No VSEARCH hits at 0.97 identity.
570	asv.570	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Hemiptera;Tropiduchidae;Neurotmeta;Neurotmeta_viridis, confidences 1;0.87;0.46;0.29;0.07;0.01;0.01;0.01. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits NC_036340,NCXJ01000011,KV812467,HF558455, identities 100,100,99.4,97.8, taxonomy Rhodotorula_mucilaginosa,Staphylococcus_pasteuri,Alloscardovia_sp._HMSC034E08,Rhodotorula_taiwanensis, consensus .
571	asv.571	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Gelidiales;Orthogonacladiaceae;Aphanta;Aphanta_pachyrrhiza, confidences 1;0.66;0.25;0.25;0.19;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
572	asv.572	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Viridiplantae;Chlorophyta;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastix_green_algae;Dolichomastix_tenuilepis, confidences 1;0.19;0.14;0.05;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
573	asv.573	Eukaryota;Fungi;Ascomycota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Fungi;Ascomycota;Leotiomycetes;Chaetomellales;Chaetomellaceae;Synchaetomella;Synchaetomella_acerina, confidences 1;0.99;0.99;0.19;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
574	asv.574	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Coleoptera;Leiodidae;Bathysciola;Bathysciola_fabiolae, confidences 1;0.9;0.65;0.53;0.29;0.09;0.08;0.07. No VSEARCH hits at 0.97 identity.
575	asv.575	Eukaryota;Metazoa;Cnidaria;Hydrozoa;Leptothecata;Clytiidae;Clytia;Clytia_gracilis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Hydrozoa;Leptothecata;Clytiidae;Clytia;Clytia_gracilis, confidences 1;1;1;1;1;0.97;0.97;0.96. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits KF962095,KF962100, identities 99.4,99, taxonomy Clytia_sp._GL_JRH-2014,Clytia_sp._GL_JRH-2014, consensus Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Clytiidae;Clytia;Clytia_sp._GL_JRH-2014.
576	asv.576	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Cunea;Cunea_russae, confidences 1;0.54;0.18;0.1;0.09;0.09;0.07;0.07. No VSEARCH hits at 0.97 identity.
577	asv.577	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Coscinodiscophyceae;Rhizosoleniales;Rhizosoleniaceae;Rhizosolenia;Rhizosolenia_setigera, confidences 1;0.61;0.13;0.1;0.1;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
578	asv.578	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Ditylum;Ditylum_brightwellii, confidences 1;0.58;0.26;0.12;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
579	asv.579	Eukaryota;undef_Eukaryota;Haptophyta;undef_Haptophyta;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Haptophyta;undef_Haptophyta;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits MT760735,MT760785,MT760710, identities 99.4,97.9,97.8, taxonomy Phaeocystis_globosa,Phaeocystis_globosa,Phaeocystis_globosa, consensus Eukaryota;Haptophyta;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa.
