organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	identificationRemarks	scientificName	scientificNameID	taxonRank	occurrenceID	materialSampleID
202	present	Hugo Gante	eDNA expeditions citizen science sampling	53963	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Viridiplantae;Streptophyta;Pinopsida;Cupressales;Taxaceae;Amentotaxus;Amentotaxus_yunnanensis, confidences 0.92;0.13;0.13;0.1;0.1;0.07;0.06;0.05. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.2565_EE0093	EE0093
202	present	Hugo Gante	eDNA expeditions citizen science sampling	48027	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Formicidae;Myrmica;Myrmica_siciliana, confidences 1;0.82;0.54;0.38;0.08;0.05;0;0. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.2616_EE0088	EE0088
201	present	Hugo Gante	eDNA expeditions citizen science sampling	374528	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Viridiplantae;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas;Pyramimonas_parkeae, confidences 1;0.24;0.19;0.13;0.13;0.13;0.13;0.13. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.292_EE0085	EE0085
200	present	Hugo Gante	eDNA expeditions citizen science sampling	374528	DNA Sequence reads	DNA Sequence reads	Animalia	Annelida	Polychaeta	Spionida	Spionidae	Polydora	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Annelida;Polychaeta;Spionida;Spionidae;Polydora_segmented_worms;Polydora_cornuta, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits MN856858,EF525289,MN856855,EF525288,KP254882,AB636159,AB636158,MN856851,EF525287,EF525285, identities 99.7,99.4,99.4,99,99,98.7,98.7,98.7,98.4,98.4, taxonomy Polydora_cornuta,Polydora_cornuta,Polydora_cornuta,Polydora_cornuta,Polydora_cornuta,Polydora_cornuta,Polydora_cornuta,Polydora_cornuta,Polydora_cornuta,Polydora_cornuta, consensus Eukaryota;Annelida;Polychaeta;Spionida;Spionidae;Polydora;Polydora_cornuta.	Polydora cornuta	urn:lsid:marinespecies.org:taxname:131143	species	asv.294_EE0085	EE0085
199	present	Hugo Gante	eDNA expeditions citizen science sampling	29813	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Viridiplantae;Streptophyta;Pinopsida;Cupressales;Taxaceae;Amentotaxus;Amentotaxus_yunnanensis, confidences 0.97;0.16;0.15;0.11;0.11;0.09;0.06;0.03. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.2600_EE0070	EE0070
199	present	Hugo Gante	eDNA expeditions citizen science sampling	374528	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Lithodesmium;Lithodesmium_intricatum, confidences 1;0.71;0.39;0.32;0.32;0.32;0.31;0.31. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.295_EE0085	EE0085
198	present	Hugo Gante	eDNA expeditions citizen science sampling	286974	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Bacteria_bacteria;undef_Bacteria_bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia_lycopersici, confidences 0.18;0.18;0.16;0.13;0.13;0.13;0.11;0.11. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.2285_EE0074	EE0074
198	present	Hugo Gante	eDNA expeditions citizen science sampling	374528	DNA Sequence reads	DNA Sequence reads	Animalia	Annelida	Polychaeta	Spionida	Spionidae	Polydora	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Annelida;Polychaeta;Spionida;Spionidae;Polydora_segmented_worms;Polydora_cornuta, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits AB636155,EF525288,MN856858,KP254882,EF525289,AB636159,AB636158,MN856855,MN856851,EF525287, identities 100,98.4,98.4,98.4,98.1,98.1,98.1,98.1,98.1,97.8, taxonomy Polydora_cornuta,Polydora_cornuta,Polydora_cornuta,Polydora_cornuta,Polydora_cornuta,Polydora_cornuta,Polydora_cornuta,Polydora_cornuta,Polydora_cornuta,Polydora_cornuta, consensus Eukaryota;Annelida;Polychaeta;Spionida;Spionidae;Polydora;Polydora_cornuta.	Polydora cornuta	urn:lsid:marinespecies.org:taxname:131143	species	asv.296_EE0085	EE0085
198	present	Hugo Gante	eDNA expeditions citizen science sampling	1930	DNA Sequence reads	DNA Sequence reads	undef_Eukaryota						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Ditylum;Ditylum_brightwellii, confidences 1;0.9;0.52;0.28;0.28;0.28;0.27;0.27. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.32_W-26	W-26
197	present	Hugo Gante	eDNA expeditions citizen science sampling	48027	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Bacteria_bacteria;undef_Bacteria_bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_glumae, confidences 0.09;0.09;0.09;0.09;0.09;0.09;0.07;0.07. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.2313_EE0088	EE0088
197	present	Hugo Gante	eDNA expeditions citizen science sampling	105920	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Bacteria_bacteria;undef_Bacteria_bacteria;Actinomycetota;Actinomycetes;Corynebacteriales;Nocardiaceae;Rhodococcus_high_G+C_Gram-positive_bacteria;Rhodococcus_yunnanensis, confidences 0.2;0.2;0.13;0.13;0.07;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.2617_EE0067	EE0067
197	present	Hugo Gante	eDNA expeditions citizen science sampling	374528	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Fucales;Notheiaceae;Notheia;Notheia_anomala, confidences 0.99;0.28;0.19;0.17;0.08;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.297_EE0085	EE0085
196	present	Hugo Gante	eDNA expeditions citizen science sampling	25591	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Bacteria_bacteria;undef_Bacteria_bacteria;Actinomycetota;Actinomycetes;Corynebacteriales;Nocardiaceae;Rhodococcus_high_G+C_Gram-positive_bacteria;Rhodococcus_yunnanensis, confidences 0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.291_EE0066	EE0066
195	present	Hugo Gante	eDNA expeditions citizen science sampling	87633	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;Chordariaceae;Mesogloia;Mesogloia_ikomae, confidences 1;0.78;0.32;0.2;0.12;0.12;0.08;0.08. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.298_EE0068	EE0068
194	present	Hugo Gante	eDNA expeditions citizen science sampling	27965	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Astropecten;Astropecten_nitidus, confidences 0.94;0.81;0.06;0.03;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.2289_EE0126	EE0126
194	present	Hugo Gante	eDNA expeditions citizen science sampling	168198	DNA Sequence reads	DNA Sequence reads	Bacteria						Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 250 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	asv.300_EE0069	EE0069
193	present	Hugo Gante	eDNA expeditions citizen science sampling	27965	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Copepoda	Harpacticoida	Harpacticidae	Harpacticus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_flexus, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits MK972353,KT208964,KT208861,MH976620,MG817136,MG817135,MF077907, identities 99.7,99.4,99.4,99.4,99.4,98.7,98.7, taxonomy Harpacticus_flexus,Harpacticus_flexus,Harpacticus_flexus,Harpacticus_flexus,Harpacticus_flexus,Harpacticus_flexus,Longipedia_sp._DZMB183, consensus Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Harpacticidae;Harpacticus;Harpacticus_flexus.	Harpacticus flexus	urn:lsid:marinespecies.org:taxname:116168	species	asv.302_EE0126	EE0126
192	present	Hugo Gante	eDNA expeditions citizen science sampling	286974	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Tilopteridales;Tilopteridaceae;Tilopteris;Tilopteris_mertensii, confidences 1;0.48;0.44;0.32;0.18;0.18;0.18;0.18. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.303_EE0074	EE0074
191	present	Hugo Gante	eDNA expeditions citizen science sampling	374528	DNA Sequence reads	DNA Sequence reads	Fungi	Ascomycota					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Fungi;Ascomycota;Leotiomycetes;Chaetomellales;Chaetomellaceae;Synchaetomella;Synchaetomella_acerina, confidences 1;0.9;0.9;0.3;0.28;0.28;0.28;0.28. No VSEARCH hits at 0.97 identity.	Ascomycota	urn:lsid:marinespecies.org:taxname:21891	phylum (division)	asv.208_EE0085	EE0085
190	present	Hugo Gante	eDNA expeditions citizen science sampling	374528	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;Chordariaceae;Mesogloia;Mesogloia_japonica, confidences 1;0.46;0.3;0.24;0.18;0.17;0.08;0.08. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.304_EE0085	EE0085
190	present	Hugo Gante	eDNA expeditions citizen science sampling	13780	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Porifera;Demospongiae;Axinellida;Raspailiidae;Trikentrion;Trikentrion_helium, confidences 1;0.82;0.44;0.44;0.23;0.21;0.1;0.1. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.305_EE0089	EE0089
189	present	Hugo Gante	eDNA expeditions citizen science sampling	27965	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Viridiplantae;Streptophyta;Pinopsida;Cupressales;Taxaceae;Amentotaxus;Amentotaxus_yunnanensis, confidences 0.94;0.16;0.16;0.15;0.15;0.11;0.08;0.03. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.2564_EE0126	EE0126
189	present	Hugo Gante	eDNA expeditions citizen science sampling	48027	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Arachnida;Mesostigmata;Sejidae;Sejus;Sejus_hinangensis, confidences 0.95;0.89;0.81;0.19;0.03;0.03;0.03;0.03. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits HM246156,HM246157,HM246155,HM246153,HM246154,HM246152,HM246151,HM246158, identities 100,100,100,100,100,100,100,98, taxonomy Taeniothrips_sp._1_YF-2010,Taeniothrips_sp._2_YF-2010,Thrips_sp._3_YF-2010,Thrips_sp._1_YF-2010,Thrips_sp._2_YF-2010,Thrips_alliorum,Echinothrips_americanus,Thrips_flavidulus, consensus Eukaryota;Arthropoda;Insecta;Thysanoptera;Thripidae;Thrips.	Arthropoda	urn:lsid:marinespecies.org:taxname:1065	phylum	asv.2572_EE0088	EE0088
188	present	Hugo Gante	eDNA expeditions citizen science sampling	27965	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Chordata;Actinopteri;Gobiiformes;Gobiidae;Amblyeleotris;Amblyeleotris_periophthalma, confidences 0.95;0.81;0.22;0.13;0.06;0.06;0.05;0.05. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.2277_EE0126	EE0126
188	present	Hugo Gante	eDNA expeditions citizen science sampling	27965	DNA Sequence reads	DNA Sequence reads	Fungi	Ascomycota					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;undef_Hypocreales;Gliocladium;Gliocladium_viride, confidences 1;1;1;0.74;0.65;0.28;0.22;0.22. No VSEARCH hits at 0.97 identity.	Ascomycota	urn:lsid:marinespecies.org:taxname:21891	phylum (division)	asv.65_EE0126	EE0126
187	present	Hugo Gante	eDNA expeditions citizen science sampling	53963	DNA Sequence reads	DNA Sequence reads	Plantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Viridiplantae;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas_green_algae;Micromonas_pusilla, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits AY955063, identities 100, taxonomy Micromonas_pusilla, consensus Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas_pusilla.	Micromonas pusilla	urn:lsid:marinespecies.org:taxname:134564	species	asv.27_EE0093	EE0093
187	present	Hugo Gante	eDNA expeditions citizen science sampling	374528	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Porifera;Demospongiae;Haplosclerida;Petrosiidae;Neopetrosia;Neopetrosia_exigua, confidences 1;0.72;0.31;0.31;0.13;0.13;0.13;0.12. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.308_EE0085	EE0085
187	present	Hugo Gante	eDNA expeditions citizen science sampling	22727	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;Chordariaceae;Myriogloea;Myriogloea_simplex, confidences 1;0.64;0.21;0.2;0.2;0.18;0.03;0.03. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.309_EE0073	EE0073
186	present	Hugo Gante	eDNA expeditions citizen science sampling	27965	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Astropecten;Astropecten_nitidus, confidences 0.9;0.82;0.1;0.09;0.08;0.08;0.08;0.05. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.2294_EE0126	EE0126
186	present	Hugo Gante	eDNA expeditions citizen science sampling	105920	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Cercozoa;Chlorarachniophyceae;undef_Chlorarachniophyceae;undef_undef_Chlorarachniophyceae;Chlorarachnion;Chlorarachnion_reptans, confidences 1;0.11;0.05;0.05;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.2562_EE0067	EE0067
186	present	Hugo Gante	eDNA expeditions citizen science sampling	168198	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Chordata;Actinopteri;Mugiliformes;Mugilidae;Agonostomus;Agonostomus_catalai, confidences 0.97;0.88;0.29;0.13;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.2621_EE0069	EE0069
185	present	Hugo Gante	eDNA expeditions citizen science sampling	374528	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Platyhelminthes;Trematoda;Diplostomida;Brachylaimidae;Postharmostomum;Postharmostomum_commutatum, confidences 0.92;0.85;0.14;0.12;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.2623_EE0085	EE0085
185	present	Hugo Gante	eDNA expeditions citizen science sampling	286974	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Fucales;Fucaceae;Fucus;Fucus_virsoides, confidences 1;0.54;0.33;0.28;0.11;0.09;0.07;0.06. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.310_EE0074	EE0074
184	present	Hugo Gante	eDNA expeditions citizen science sampling	105920	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Arachnida;Amblypygi;Phrynichidae;Damon;Damon_medius, confidences 0.96;0.79;0.4;0.08;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.2587_EE0067	EE0067
183	present	Hugo Gante	eDNA expeditions citizen science sampling	286974	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Lepidoptera;Crambidae;Herpetogramma;Herpetogramma_moderatalis, confidences 0.96;0.77;0.54;0.39;0.06;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.2306_EE0074	EE0074
183	present	Hugo Gante	eDNA expeditions citizen science sampling	25591	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Mollusca;Gastropoda;Littorinimorpha;Ranellidae;Charonia;Charonia_variegata, confidences 0.99;0.93;0.14;0.1;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.2568_EE0066	EE0066
183	present	Hugo Gante	eDNA expeditions citizen science sampling	374528	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Callithamniaceae;Gaillona;Gaillona_rosea, confidences 1;0.5;0.13;0.12;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.311_EE0085	EE0085
183	present	Hugo Gante	eDNA expeditions citizen science sampling	87633	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Hydrozoa;Anthoathecata;Bougainvilliidae;Rhizorhagium;Rhizorhagium_arenosum, confidences 1;0.69;0.27;0.26;0.17;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.39_EE0068	EE0068
182	present	Hugo Gante	eDNA expeditions citizen science sampling	87633	DNA Sequence reads	DNA Sequence reads	undef_Eukaryota						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema_menzelii, confidences 1;0.81;0.79;0.63;0.57;0.57;0.57;0.26. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.159_EE0068	EE0068
182	present	Hugo Gante	eDNA expeditions citizen science sampling	87633	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Viridiplantae;Streptophyta;Polypodiopsida;Marattiales;Marattiaceae;Angiopteris;Angiopteris_fokiensis, confidences 0.9;0.21;0.21;0.09;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.2331_EE0068	EE0068
180	present	Hugo Gante	eDNA expeditions citizen science sampling	29813	DNA Sequence reads	DNA Sequence reads	Bacteria	Firmicutes	Clostridia				Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 250 alignment length	Clostridia	urn:lsid:marinespecies.org:taxname:565167	class	asv.251_EE0070	EE0070
180	present	Hugo Gante	eDNA expeditions citizen science sampling	25591	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Viridiplantae;Streptophyta;Pinopsida;Cupressales;Taxaceae;Torreya;Torreya_grandis, confidences 0.94;0.12;0.12;0.06;0.06;0.05;0.01;0. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.2582_EE0066	EE0066
179	present	Hugo Gante	eDNA expeditions citizen science sampling	286974	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Chordata;Actinopteri;Stomiiformes;Phosichthyidae;Vinciguerria;Vinciguerria_lucetia, confidences 0.99;0.85;0.12;0.08;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.2322_EE0074	EE0074
179	present	Hugo Gante	eDNA expeditions citizen science sampling	374528	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus_orthocanna, confidences 1;0.57;0.41;0.37;0.34;0.27;0.27;0.27. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.313_EE0085	EE0085
177	present	Hugo Gante	eDNA expeditions citizen science sampling	374528	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema_dohrnii, confidences 1;1;1;1;1;1;1;0.74. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits AB020227,AB706240,AB948156,KJ671741,AB948158,AB948152,KJ671758,KJ671742,KJ671743,MW438984, identities 100,100,99.7,99.6,99.4,99.4,99.3,99.3,99.3,99, taxonomy Skeletonema_costatum,Skeletonema_marinoi,Skeletonema_dohrnii,Skeletonema_marinoi,Skeletonema_dohrnii,Skeletonema_dohrnii,Thalassiosirales_sp._3_LG-2014,Skeletonema_marinoi,Skeletonema_marinoi,Skeletonema_marinoi, consensus Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema.	Skeletonema	urn:lsid:marinespecies.org:taxname:149073	genus	asv.315_EE0085	EE0085
177	present	Hugo Gante	eDNA expeditions citizen science sampling	168198	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira_rotula, confidences 0.91;0.89;0.87;0.87;0.87;0.87;0.87;0.87. No VSEARCH hits at 0.97 identity.	Thalassiosira rotula	urn:lsid:marinespecies.org:taxname:148942	species	asv.316_EE0069	EE0069
177	present	Hugo Gante	eDNA expeditions citizen science sampling	286974	DNA Sequence reads	DNA Sequence reads	Animalia	Annelida	Polychaeta		Arenicolidae	Arenicola	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Annelida;Polychaeta;undef_Polychaeta;Arenicolidae;Arenicola;Arenicola_marina, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits JQ950327,KY652595,JQ950326,KM042098,MN311053,GQ487320, identities 99.7,99.6,99.4,99.4,99.4,99.4, taxonomy Arenicola_marina,Arenicola_marina,Arenicola_marina,Arenicola_marina,Arenicola_marina,Arenicola_marina, consensus Eukaryota;Annelida;Polychaeta;Arenicolidae;Arenicola;Arenicola_marina.	Arenicola marina	urn:lsid:marinespecies.org:taxname:129868	species	asv.317_EE0074	EE0074
176	present	Hugo Gante	eDNA expeditions citizen science sampling	48027	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Cercozoa;Chlorarachniophyceae;undef_Chlorarachniophyceae;undef_undef_Chlorarachniophyceae;Chlorarachnion;Chlorarachnion_reptans, confidences 1;0.13;0.06;0.06;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.2579_EE0088	EE0088
