asv	sum.taxonomy	identificationRemarks
418	asv.418	Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Platybelone;Platybelone_argala	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Platybelone;Platybelone_argala, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits LC649108, identities 99.4, taxonomy Platybelone_argala, consensus Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Platybelone;Platybelone_argala.
419	asv.419	Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Abudefduf	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Abudefduf;Abudefduf_vaigiensis, confidences 1;1;1;0.99;0.99;0.99;0.57. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits AF285920,OP035322,JQ707028,AB969974,AF285921,AP006016,FJ616290,LC584265,LC589595,LC069665, identities 99.4,98.8,98.8,98.8,98.2,98.2,98.2,97.6,97.6,97.6, taxonomy Abudefduf_saxatilis,Abudefduf_abdominalis,Abudefduf_sparoides,Abudefduf_vaigiensis,Abudefduf_sexfasciatus,Abudefduf_vaigiensis,Abudefduf_hoefleri,Abudefduf_bengalensis,Abudefduf_vaigiensis,Abudefduf_vaigiensis, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Abudefduf.
420	asv.420	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Sphaerodactylidae;Pristurus;Pristurus_rupestris, confidences 1;0.84;0.23;0.23;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
421	asv.421	Eukaryota;Chordata;Actinopteri;Beloniformes;Hemiramphidae;Hyporhamphus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Hemiramphidae;Hyporhamphus;Hyporhamphus_meeki, confidences 1;1;1;0.85;0.85;0.84;0.29. No VSEARCH hits at 0.97 identity.
422	asv.422	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.93;0.37;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
423	asv.423	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Blanidae;Blanus;Blanus_cinereus, confidences 1;0.93;0.28;0.28;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
424	asv.424	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Lepturacanthus;Lepturacanthus_savala, confidences 1;0.87;0.47;0.04;0.04;0.02;0.02. No VSEARCH hits at 0.97 identity.
425	asv.425	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.94;0.49;0.08;0.06;0.06;0.05. No VSEARCH hits at 0.97 identity.
426	asv.426	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.85;0.21;0.19;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
427	asv.427	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.84;0.5;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
428	asv.428	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma_bifasciatum, confidences 1;1;1;1;1;0.98;0.57. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits AY279650,LC499310,KY815279,OP056853,AY279651,KY815347,KY815346,KY815342,NC_071873,OP035097, identities 98.8,98.8,98.2,98.2,98.2,97.6,97.6,97.6,97.6,97.6, taxonomy Thalassoma_bifasciatum,Thalassoma_lunare,Gomphosus_caeruleus,Thalassoma_bifasciatum,Thalassoma_lunare,Thalassoma_jansenii,Thalassoma_hardwicke,Thalassoma_amblycephalum,Thalassoma_jansenii,Gomphosus_varius, consensus Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma.
429	asv.429	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Sparisoma;Sparisoma_axillare	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Sparisoma;Sparisoma_axillare, confidences 1;1;1;1;1;1;0.88. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KC526954,OP056868, identities 99.4,97.7, taxonomy Sparisoma_axillare,Sparisoma_rubripinne, consensus Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Sparisoma.
430	asv.430	Eukaryota;Chordata;Actinopteri;Holocentriformes;Holocentridae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Holocentriformes;Holocentridae;Sargocentron;Sargocentron_ensifer, confidences 1;1;1;0.98;0.98;0.68;0.46. No VSEARCH hits at 0.97 identity.
431	asv.431	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.93;0.46;0.18;0.17;0.17;0.17. No VSEARCH hits at 0.97 identity.
432	asv.432	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Ranidae;Odorrana;Odorrana_chapaensis, confidences 1;0.92;0.18;0.18;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
433	asv.433	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Rodentia;Muridae;Acomys;Acomys_mullah, confidences 1;0.81;0.22;0.14;0.11;0.07;0.07. No VSEARCH hits at 0.97 identity.
434	asv.434	Eukaryota;Chordata;Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hylobatidae;Nomascus;Nomascus_concolor, confidences 1;0.98;0.87;0.52;0.15;0.06;0.06. No VSEARCH hits at 0.97 identity.
435	asv.435	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.85;0.43;0.16;0.14;0.14;0.07. No VSEARCH hits at 0.97 identity.
436	asv.436	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.84;0.58;0.18;0.18;0.18;0.17. No VSEARCH hits at 0.97 identity.
437	asv.437	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Pilosa;Bradypodidae;Bradypus;Bradypus_pygmaeus, confidences 1;0.94;0.45;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
438	asv.438	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.89;0.17;0.17;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
439	asv.439	Eukaryota;Chordata;Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Opistognathidae;Opistognathus;Opistognathus_jacksoniensis, confidences 1;1;1;0.25;0.23;0.23;0.18. No VSEARCH hits at 0.97 identity.
440	asv.440	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Varanidae;Varanus;Varanus_mitchelli, confidences 1;0.89;0.19;0.19;0.04;0.04;0.03. No VSEARCH hits at 0.97 identity.
441	asv.441	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.84;0.47;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
442	asv.442	Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus;Acanthurus_chirurgus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus;Acanthurus_chirurgus, confidences 1;1;1;1;1;1;0.89. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits OP056937,NC_082571,OP035278, identities 99.4,97.6,97.6, taxonomy Acanthurus_chirurgus,Acanthurus_tractus,Acanthurus_bahianus, consensus Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus.
443	asv.443	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Varanidae;Varanus;Varanus_mitchelli, confidences 1;0.92;0.28;0.28;0.08;0.08;0.06. No VSEARCH hits at 0.97 identity.
444	asv.444	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;0.98;0.98;0.89;0.89. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits AM260627,AY714008,KY411495,KU523327,KC911343,DQ112748,MN516686,MN503404,JQ702405,JQ702343, identities 99.4,99.4,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.
445	asv.445	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Pitheciidae;Pithecia;Pithecia_albicans, confidences 1;1;0.75;0.55;0.27;0.15;0.14. No VSEARCH hits at 0.97 identity.
446	asv.446	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Mormyridae;Petrocephalus;Petrocephalus_balayi, confidences 1;0.93;0.34;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
447	asv.447	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Craugastoridae;Bryophryne;Bryophryne_quellokunka, confidences 1;0.96;0.21;0.21;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
448	asv.448	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.88;0.15;0.14;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
449	asv.449	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Pipidae;Pipa;Pipa_parva, confidences 1;0.8;0.2;0.2;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
450	asv.450	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.78;0.16;0.15;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
451	asv.451	Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Abudefduf	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Abudefduf;Abudefduf_saxatilis, confidences 1;1;1;1;1;0.97;0.34. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits AF285920,OP035322,JQ707028,AB969974,AF285921,AP006016,FJ616290,LC584265,LC589595,LC069665, identities 99.4,98.8,98.8,98.8,98.2,98.2,98.2,97.6,97.6,97.6, taxonomy Abudefduf_saxatilis,Abudefduf_abdominalis,Abudefduf_sparoides,Abudefduf_vaigiensis,Abudefduf_sexfasciatus,Abudefduf_vaigiensis,Abudefduf_hoefleri,Abudefduf_bengalensis,Abudefduf_vaigiensis,Abudefduf_vaigiensis, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Abudefduf.
452	asv.452	Eukaryota;Chordata;Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Pitheciidae;Pithecia;Pithecia_albicans, confidences 1;0.99;0.93;0.68;0.23;0.19;0.18. No VSEARCH hits at 0.97 identity.
453	asv.453	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Volutidae;Harpovoluta;Harpovoluta_charcoti, confidences 1;0.25;0.25;0.18;0.11;0.1;0.1. No VSEARCH hits at 0.97 identity.
454	asv.454	Eukaryota;Chordata;Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hylobatidae;Nomascus;Nomascus_concolor, confidences 1;0.98;0.91;0.72;0.22;0.11;0.11. No VSEARCH hits at 0.97 identity.
455	asv.455	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Volutidae;Alcithoe;Alcithoe_wilsonae, confidences 1;0.02;0.02;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
456	asv.456	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Cariamiformes;Cariamidae;Cariama;Cariama_cristata, confidences 1;0.96;0.07;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
457	asv.457	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Scartella;Scartella_cristata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Scartella;Scartella_cristata, confidences 1;1;1;1;1;1;0.8. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits OP056817,OR380639,LC579182,LC630830, identities 97.6,97.6,97.6,97, taxonomy Scartella_cristata,Scartella_cristata,Scartella_emarginata,Scartella_emarginata, consensus Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Scartella.
458	asv.458	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;0.95;0.95;0.89;0.89. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,MF464491,KC914580,MZ846685, identities 99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.
459	asv.459	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Tethyaster;Tethyaster_subinermis, confidences 1;0.04;0.04;0.03;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
460	asv.460	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Varanidae;Varanus;Varanus_mitchelli, confidences 1;0.95;0.27;0.27;0.11;0.11;0.08. No VSEARCH hits at 0.97 identity.
461	asv.461	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Volutidae;Harpovoluta;Harpovoluta_charcoti, confidences 1;0.28;0.28;0.25;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
462	asv.462	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gadiformes;Macrouridae;Macrourus;Macrourus_carinatus, confidences 1;0.92;0.34;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
463	asv.463	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Harengula	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Harengula;Harengula_jaguana, confidences 1;1;1;1;1;1;0.69. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits AP011592,OP057010, identities 98.3,97.7, taxonomy Harengula_jaguana,Harengula_clupeola, consensus Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Harengula.
464	asv.464	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Blanidae;Blanus;Blanus_cinereus, confidences 1;0.94;0.29;0.29;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
465	asv.465	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;0.99;0.99;0.96;0.96. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,MF464491,KC914580,MZ846685, identities 100,100,100,100,100,100,100,100,100,100, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.
466	asv.466	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.82;0.27;0.22;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
467	asv.467	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Viperidae;Sistrurus;Sistrurus_miliarius, confidences 1;1;0.21;0.21;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
468	asv.468	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Volutidae;Harpovoluta;Harpovoluta_charcoti, confidences 1;0.23;0.23;0.2;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
469	asv.469	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.74;0.28;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
470	asv.470	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres_radiatus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres_radiatus, confidences 1;1;1;1;1;1;0.95. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits OP056987,AY279607, identities 98.8,97.6, taxonomy Halichoeres_radiatus,Halichoeres_radiatus, consensus Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres_radiatus.
471	asv.471	Eukaryota;Chordata;Mammalia;Primates	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Allochrocebus;Allochrocebus_lhoesti, confidences 1;0.95;0.87;0.82;0.34;0.19;0.18. No VSEARCH hits at 0.97 identity.
472	asv.472	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Pilosa;Bradypodidae;Bradypus;Bradypus_pygmaeus, confidences 1;0.96;0.41;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
473	asv.473	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Tethyaster;Tethyaster_subinermis, confidences 1;0.05;0.05;0.04;0.04;0.02;0.02. No VSEARCH hits at 0.97 identity.
474	asv.474	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Strabomantidae;Phrynopus;Phrynopus_nicoleae, confidences 1;0.92;0.13;0.13;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
475	asv.475	Eukaryota;Chordata;Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Auchenionchus;Auchenionchus_microcirrhis, confidences 1;1;0.99;0.69;0.43;0.19;0.19. No VSEARCH hits at 0.97 identity.
476	asv.476	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Rodentia;Muridae;Gerbillus;Gerbillus_gerbillus, confidences 1;0.8;0.08;0.04;0.04;0;0. No VSEARCH hits at 0.97 identity.
477	asv.477	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.86;0.38;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
478	asv.478	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Entomacrodus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Entomacrodus;Entomacrodus_cadenati, confidences 1;1;0.99;0.98;0.98;0.96;0.7. No VSEARCH hits at 0.97 identity.
479	asv.479	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Siluriformes;Auchenipteridae;Ageneiosus;Ageneiosus_ucayalensis, confidences 1;0.93;0.59;0.16;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
480	asv.480	Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Stegastes;Stegastes_partitus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Stegastes;Stegastes_partitus, confidences 1;1;1;1;1;1;0.99. No VSEARCH hits at 0.97 identity.
481	asv.481	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cypriniformes;Catostomidae;Chasmistes;Chasmistes_liorus, confidences 1;0.92;0.46;0.02;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
482	asv.482	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Ostraciidae;Lactophrys;Lactophrys_trigonus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Ostraciidae;Lactophrys;Lactophrys_trigonus, confidences 1;1;1;1;1;1;0.96. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits OP035078, identities 100, taxonomy Lactophrys_trigonus, consensus Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Ostraciidae;Lactophrys;Lactophrys_trigonus.
483	asv.483	Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus_scrofa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus_scrofa, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KT372134,KF569218,AY337045,KF472177,KT261430,KX147101,AY334492,KM520149,KM520139,KT194217, identities 100,100,99.4,99.4,99.4,98.8,98.8,98.8,98.8,98.8, taxonomy Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa, consensus Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus_scrofa.
484	asv.484	Eukaryota;Chordata;Actinopteri;Albuliformes;Albulidae;Albula;Albula_goreensis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Albuliformes;Albulidae;Albula;Albula_goreensis, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits OP154156,OP154157, identities 100,99.4, taxonomy Albula_goreensis,Albula_goreensis, consensus Eukaryota;Chordata;Actinopteri;Albuliformes;Albulidae;Albula;Albula_goreensis.
485	asv.485	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Strabomantidae;Strabomantis;Strabomantis_sulcatus, confidences 1;0.94;0.22;0.22;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
486	asv.486	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Harengula;Harengula_jaguana	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Harengula;Harengula_jaguana, confidences 1;1;1;1;1;1;0.8. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits AP011592,OP057010, identities 98.9,98.3, taxonomy Harengula_jaguana,Harengula_clupeola, consensus Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Harengula.
487	asv.487	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.74;0.34;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
