asv	sum.taxonomy	identificationRemarks
350	asv.350	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Craugastoridae;Craugastor;Craugastor_rugulosus, confidences 1;0.58;0.11;0.11;0.07;0.07;0.05. No VSEARCH hits at 0.97 identity.
351	asv.351	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gobiiformes;Trichonotidae;Trichonotus;Trichonotus_elegans, confidences 1;0.47;0.29;0.04;0.02;0.02;0. No VSEARCH hits at 0.97 identity.
352	asv.352	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Bolitoglossa;Bolitoglossa_chinanteca, confidences 1;0.89;0.18;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
353	asv.353	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Bolitoglossa;Bolitoglossa_chinanteca, confidences 1;0.88;0.13;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
354	asv.354	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Harengula;Harengula_jaguana	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Harengula;Harengula_jaguana, confidences 1;1;1;1;1;1;0.99. No VSEARCH hits at 0.97 identity.
355	asv.355	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Venerida;Chamidae;Chama;Chama_gryphoides, confidences 1;0.13;0.03;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
356	asv.356	Eukaryota;Arthropoda	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.83;0.69;0.5;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
357	asv.357	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Bolitoglossa;Bolitoglossa_chinanteca, confidences 1;0.91;0.19;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
358	asv.358	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Anthozoa;Zoantharia;Sphenopidae;Palythoa;Palythoa_aff._variabilis_JDR-2012, confidences 1;0.06;0.05;0.02;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.
359	asv.359	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Neuroptera;Psychopsidae;Balmes;Balmes_terissinus, confidences 1;0.25;0.16;0;0;0;0. No VSEARCH hits at 0.97 identity.
360	asv.360	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Forcipulatida;Pedicellasteridae;Ampheraster;Ampheraster_marianus, confidences 1;0.05;0.01;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
361	asv.361	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.28;0.11;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
362	asv.362	Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Abudefduf;Abudefduf_saxatilis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Abudefduf;Abudefduf_saxatilis, confidences 1;1;1;1;1;1;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AF285942,AF112577,KF925347,OP035322,AF285943,FJ616398,JF457203,JF457202,AY365120,FJ616403, identities 100,99.5,99.5,98,97.5,97.5,97.5,97.5,97,97, taxonomy Abudefduf_saxatilis,Abudefduf_saxatilis,Abudefduf_saxatilis,Abudefduf_abdominalis,Abudefduf_sexfasciatus,Abudefduf_hoefleri,Abudefduf_margariteus,Abudefduf_margariteus,Abudefduf_vaigiensis,Abudefduf_sexfasciatus, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Abudefduf.
363	asv.363	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Antipathes;Antipathes_cf._dichotoma_NB-2020, confidences 1;0.17;0.15;0.14;0.1;0.03;0.02. No VSEARCH hits at 0.97 identity.
364	asv.364	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hymenoptera;Cynipidae;Andricus;Andricus_mairei, confidences 1;0.29;0.12;0.03;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
365	asv.365	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Valvatida;Oreasteridae;Pentaceraster;Pentaceraster_cumingi, confidences 1;0.02;0.01;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
366	asv.366	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.46;0.33;0.09;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
367	asv.367	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Bolitoglossa;Bolitoglossa_chinanteca, confidences 1;0.84;0.17;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
368	asv.368	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Chaenopsidae;Chaenopsis;Chaenopsis_alepidota, confidences 1;0.7;0.43;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
369	asv.369	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Microhylidae;Vietnamophryne;Vietnamophryne_orlovi, confidences 1;0.63;0.24;0.23;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
370	asv.370	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Dendrobatidae;Phyllobates;Phyllobates_terribilis, confidences 1;0.54;0.04;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
371	asv.371	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Pseudogramma;Pseudogramma_paucilepis, confidences 1;0.5;0.35;0.04;0.04;0.03;0.03. No VSEARCH hits at 0.97 identity.
372	asv.372	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Rhacophoridae;Polypedates;Polypedates_pseudotilophus, confidences 1;0.65;0.22;0.2;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
373	asv.373	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Rhacophoridae;Polypedates;Polypedates_pseudotilophus, confidences 1;0.6;0.16;0.16;0.1;0.08;0.08. No VSEARCH hits at 0.97 identity.
374	asv.374	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Bolitoglossa;Bolitoglossa_chinanteca, confidences 1;0.83;0.15;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
375	asv.375	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaena;Scorpaena_inermis, confidences 1;0.49;0.35;0.07;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
376	asv.376	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cypriniformes;Danionidae;Raiamas;Raiamas_buchholzi, confidences 1;0.6;0.42;0.06;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
377	asv.377	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Craugastoridae;Craugastor;Craugastor_bocourti, confidences 1;0.55;0.15;0.15;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
378	asv.378	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Brevicipitidae;Callulina;Callulina_shengena, confidences 1;0.4;0.22;0.2;0;0;0. No VSEARCH hits at 0.97 identity.
379	asv.379	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Gymnothorax;Gymnothorax_formosus, confidences 1;0.54;0.32;0.06;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
380	asv.380	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.47;0.27;0.08;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
381	asv.381	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Polyplacophora;Chitonida;Callistoplacidae;Callistochiton;Callistochiton_antiquus, confidences 1;0.16;0;0;0;0;0. No VSEARCH hits at 0.97 identity.
382	asv.382	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Astropecten;Astropecten_triseriatus, confidences 1;0.03;0.03;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
383	asv.383	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Gekkonidae;Goggia;Goggia_lineata, confidences 1;0.67;0.1;0.1;0.04;0.02;0.02. No VSEARCH hits at 0.97 identity.
384	asv.384	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Venerida;Chamidae;Chama;Chama_gryphoides, confidences 1;0.13;0.03;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
385	asv.385	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Enchelycore;Enchelycore_anatina, confidences 1;0.57;0.22;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
386	asv.386	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus_costae, confidences 1;0.54;0.27;0.06;0.04;0.03;0. No VSEARCH hits at 0.97 identity.
387	asv.387	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Cynoglossus;Cynoglossus_lingua, confidences 1;0.73;0.42;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
388	asv.388	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Microhylidae;Rhombophryne;Rhombophryne_serratopalpebrosa, confidences 1;0.64;0.18;0.17;0.03;0.03;0.02. No VSEARCH hits at 0.97 identity.
389	asv.389	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga_highlandica, confidences 1;0.21;0.18;0.1;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
390	asv.390	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Bolitoglossa;Bolitoglossa_chinanteca, confidences 1;0.85;0.17;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
391	asv.391	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Rodentia;Capromyidae;Plagiodontia;Plagiodontia_aedium, confidences 1;0.56;0.07;0.06;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.
392	asv.392	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Xanthidae;Demania;Demania_cultripes, confidences 1;0.2;0.06;0.06;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.
393	asv.393	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Cancellariidae;Merica;Merica_sinensis, confidences 1;0.11;0.09;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
394	asv.394	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Microhylidae;Vietnamophryne;Vietnamophryne_orlovi, confidences 1;0.62;0.23;0.22;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
395	asv.395	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga_highlandica, confidences 1;0.32;0.2;0.12;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
396	asv.396	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gadiformes;Macrouridae;Coelorinchus;Coelorinchus_kamoharai, confidences 1;0.7;0.33;0.03;0.03;0.02;0.01. No VSEARCH hits at 0.97 identity.
397	asv.397	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sciaenidae;Johnius;Johnius_grypotus, confidences 1;0.53;0.3;0.08;0.07;0.07;0.06. No VSEARCH hits at 0.97 identity.
398	asv.398	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Ranidae;Lithobates;Lithobates_yavapaiensis, confidences 1;0.75;0.13;0.13;0.04;0.04;0.03. No VSEARCH hits at 0.97 identity.
399	asv.399	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.56;0.42;0.11;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
400	asv.400	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Craugastoridae;Craugastor;Craugastor_rugulosus, confidences 1;0.61;0.08;0.08;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
401	asv.401	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.4;0.3;0.1;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.
402	asv.402	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Bolitoglossa;Bolitoglossa_chinanteca, confidences 1;0.91;0.13;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
403	asv.403	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Strongylura;Strongylura_anastomella, confidences 1;0.73;0.37;0.04;0.04;0.01;0.01. No VSEARCH hits at 0.97 identity.
404	asv.404	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.35;0.28;0.24;0.11;0.09;0.09. No VSEARCH hits at 0.97 identity.
405	asv.405	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.25;0.19;0.08;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
406	asv.406	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Venerida;Chamidae;Chama;Chama_gryphoides, confidences 1;0.14;0.05;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
407	asv.407	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.36;0.27;0.14;0.13;0.09;0.09. No VSEARCH hits at 0.97 identity.
408	asv.408	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Gekkonidae;Lygodactylus;Lygodactylus_heterurus, confidences 1;0.75;0.15;0.15;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
409	asv.409	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.38;0.29;0.1;0.09;0.07;0.07. No VSEARCH hits at 0.97 identity.
410	asv.410	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Galaxiiformes;Galaxiidae;Nesogalaxias;Nesogalaxias_neocaledonicus, confidences 1;0.54;0.43;0.06;0.06;0.01;0.01. No VSEARCH hits at 0.97 identity.
411	asv.411	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Entomacrodus;Entomacrodus_caudofasciatus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Entomacrodus;Entomacrodus_caudofasciatus, confidences 1;1;1;1;1;1;0.87. No VSEARCH hits at 0.97 identity.
412	asv.412	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Muricidae;Ocinebrina;Ocinebrina_cf._edwardsii_BAU1055.2, confidences 1;0.21;0.14;0.06;0.04;0.01;0. No VSEARCH hits at 0.97 identity.
413	asv.413	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.44;0.36;0.24;0.1;0.05;0.05. No VSEARCH hits at 0.97 identity.
414	asv.414	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Agamidae;Agama;Agama_finchi, confidences 1;0.61;0.17;0.17;0.05;0.03;0.02. No VSEARCH hits at 0.97 identity.
415	asv.415	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Megophryidae;Leptolalax;Leptolalax_cf._oshanensis_3_JMC-2018, confidences 1;0.54;0.24;0.24;0.08;0.07;0.02. No VSEARCH hits at 0.97 identity.
416	asv.416	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Syngnathidae;Dunckerocampus;Dunckerocampus_pessuliferus, confidences 1;0.58;0.45;0.04;0.04;0.03;0.03. No VSEARCH hits at 0.97 identity.
417	asv.417	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Bolitoglossa;Bolitoglossa_chinanteca, confidences 1;0.89;0.2;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
418	asv.418	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cypriniformes;Leuciscidae;Dionda;Dionda_episcopa, confidences 1;0.58;0.42;0.07;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
419	asv.419	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Trigonopterus;Trigonopterus_tounensis, confidences 1;0.17;0.16;0.05;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
420	asv.420	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Valvatida;Oreasteridae;Pentaceraster;Pentaceraster_cumingi, confidences 1;0.08;0.03;0;0;0;0. No VSEARCH hits at 0.97 identity.
421	asv.421	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.45;0.3;0.08;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
422	asv.422	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Enchelycore;Enchelycore_anatina, confidences 1;0.6;0.27;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
423	asv.423	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Eublepharidae;Goniurosaurus;Goniurosaurus_varius, confidences 1;0.63;0.22;0.22;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
424	asv.424	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Plectroglyphidodon;Plectroglyphidodon_imparipennis, confidences 1;0.58;0.36;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
425	asv.425	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Bolitoglossa;Bolitoglossa_chinanteca, confidences 1;0.89;0.13;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
426	asv.426	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Praealticus;Praealticus_labrovittatus, confidences 1;0.62;0.26;0.06;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.
427	asv.427	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Strongylura;Strongylura_anastomella, confidences 1;0.76;0.4;0.05;0.05;0.02;0.01. No VSEARCH hits at 0.97 identity.
428	asv.428	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Synbranchiformes;Synbranchidae;Ophisternon;Ophisternon_bengalense, confidences 1;0.81;0.2;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
429	asv.429	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Valvatida;Ophidiasteridae;Leiaster;Leiaster_glaber, confidences 1;0.03;0.01;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
430	asv.430	Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Scartella;Scartella_cristata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Scartella;Scartella_cristata, confidences 1;1;1;1;1;1;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits OP056817,AY098845, identities 98.5,98.5, taxonomy Scartella_cristata,Scartella_cristata, consensus Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Scartella;Scartella_cristata.
431	asv.431	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Reticunassa;Reticunassa_cf._paupera_LAG-2016, confidences 1;0.12;0.1;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
432	asv.432	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Littorinimorpha;Littorinidae;Littoraria;Littoraria_pallescens, confidences 1;0.2;0.14;0.08;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
433	asv.433	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Adrianichthyidae;Oryzias;Oryzias_uwai, confidences 1;0.63;0.25;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
434	asv.434	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Haslea;Haslea_ostrearia, confidences 1;0.04;0.04;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
435	asv.435	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Venerida;Chamidae;Chama;Chama_gryphoides, confidences 1;0.21;0.16;0.1;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
436	asv.436	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Sparisoma	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Sparisoma;Sparisoma_axillare, confidences 1;1;1;1;1;1;0.72. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KC526953,OP056868,U95774, identities 100,98.5,98, taxonomy Sparisoma_axillare,Sparisoma_rubripinne,Sparisoma_rubripinne, consensus Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Sparisoma;Sparisoma_rubripinne.
437	asv.437	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Ranidae;Odorrana;Odorrana_banaorum, confidences 1;0.55;0.22;0.22;0.11;0.07;0.07. No VSEARCH hits at 0.97 identity.
438	asv.438	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Ceratobatrachidae;Platymantis;Platymantis_sulcatus, confidences 1;0.54;0.16;0.16;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
439	asv.439	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hymenoptera;Figitidae;Prosaspicera;Prosaspicera_validispina, confidences 1;0.25;0.18;0.05;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
440	asv.440	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Sphaerodactylidae;Sphaerodactylus;Sphaerodactylus_ariasae, confidences 1;0.58;0.09;0.09;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
441	asv.441	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Daphniidae;Daphnia;Daphnia_studeri, confidences 1;0.26;0.03;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
