organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	scientificName	scientificNameID	taxonRank	identificationRemarks	occurrenceID	materialSampleID
123	present	Hugo Gante	eDNA expeditions citizen science sampling	475525	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Carangaria incertae sedis	Sphyraenidae	Sphyraena	Sphyraena chrysotaenia	urn:lsid:marinespecies.org:taxname:127067	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sphyraenidae;Sphyraena;Sphyraena_chrysotaenia, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits GQ485295, identities 99.3, taxonomy Sphyraena_chrysotaenia, consensus Eukaryota;Chordata;Actinopteri;Sphyraenidae;Sphyraena;Sphyraena_chrysotaenia.	asv.561_EE0376	EE0376
123	present	Hugo Gante	eDNA expeditions citizen science sampling	389376	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Myctophiformes	Myctophidae	Diaphus	Diaphus mollis	urn:lsid:marinespecies.org:taxname:126595	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus_mollis, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AB042160, identities 100, taxonomy Diaphus_mollis, consensus Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus_mollis.	asv.573_EE0381	EE0381
122	present	Hugo Gante	eDNA expeditions citizen science sampling	213125	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Tripterygiidae;Helcogramma;Helcogramma_fuscopinna, confidences 1;1;0.99;0.62;0.6;0.53;0.53. No VSEARCH hits at 0.97 identity.	asv.566_EE0372	EE0372
122	present	Hugo Gante	eDNA expeditions citizen science sampling	594720	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Cichliformes	Cichlidae	Oreochromis	Oreochromis mossambicus	urn:lsid:marinespecies.org:taxname:218777	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Oreochromis;Oreochromis_mossambicus, confidences 1;1;1;1;1;1;0.92. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits MH767422,MH767418,DQ426662,DQ426661,AF112585,GU370126,MK788832,MK788824,MK788777,MK788763, identities 99.6,99.6,99.3,99.3,99.3,99.3,98.9,98.9,98.9,98.9, taxonomy Oreochromis_niloticus,Oreochromis_mossambicus,Oreochromis_niloticus_x_Oreochromis_mossambicus,Oreochromis_mossambicus,Oreochromis_niloticus,Oreochromis_niloticus,Oreochromis_squamipinnis,Oreochromis_shiranus,Oreochromis_karongae,Oreochromis_chungruruensis, consensus Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Oreochromis.	asv.574_EE0371	EE0371
121	present	Hugo Gante	eDNA expeditions citizen science sampling	436813	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.92;0.92;0.92;0.92;0.92;0.92. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JX266265,KP900754,JQ446410,KJ801473,JN415484,JN160804,KY748238,DQ867014,JN858956,HM246152, identities 99.6,99.6,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Homo_sapiens,Thrips_alliorum, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.113_EE0373	EE0373
121	present	Hugo Gante	eDNA expeditions citizen science sampling	389376	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Eleutherodactylidae;Eleutherodactylus;Eleutherodactylus_bresslerae, confidences 1;0.72;0.12;0.12;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.	asv.1352_EE0381	EE0381
121	present	Hugo Gante	eDNA expeditions citizen science sampling	123335	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.3;0.14;0.14;0.07;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1367_EE0380	EE0380
121	present	Hugo Gante	eDNA expeditions citizen science sampling	123335	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.26;0.14;0.14;0.08;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1381_EE0380	EE0380
121	present	Hugo Gante	eDNA expeditions citizen science sampling	594720	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Gobiiformes	Eleotridae	Eleotris	Eleotris fusca	urn:lsid:marinespecies.org:taxname:219356	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gobiiformes;Eleotridae;Eleotris;Eleotris_fusca, confidences 1;1;1;1;1;1;0.85. No VSEARCH hits at 0.97 identity.	asv.575_EE0371	EE0371
121	present	Hugo Gante	eDNA expeditions citizen science sampling	389376	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Perciformes	Triglidae	Lepidotrigla	Lepidotrigla	urn:lsid:marinespecies.org:taxname:126179	genus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Triglidae;Lepidotrigla;Lepidotrigla_hime, confidences 1;1;1;0.96;0.96;0.96;0.69. No VSEARCH hits at 0.97 identity.	asv.576_EE0381	EE0381
121	present	Hugo Gante	eDNA expeditions citizen science sampling	323633	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Reticunassa;Reticunassa_cf._paupera_LAG-2016, confidences 1;0.32;0.21;0.1;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	asv.761_EE0375	EE0375
121	present	Hugo Gante	eDNA expeditions citizen science sampling	123335	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Reticunassa;Reticunassa_cf._paupera_LAG-2016, confidences 1;0.35;0.28;0.11;0.09;0.08;0.08. No VSEARCH hits at 0.97 identity.	asv.769_EE0380	EE0380
120	present	Hugo Gante	eDNA expeditions citizen science sampling	123335	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Brachylagus;Brachylagus_idahoensis, confidences 1;0.79;0.07;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.1353_EE0380	EE0380
120	present	Hugo Gante	eDNA expeditions citizen science sampling	123335	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Calcinus;Calcinus_seurati, confidences 1;0.32;0.13;0.13;0.06;0.04;0.03. No VSEARCH hits at 0.97 identity.	asv.1369_EE0380	EE0380
120	present	Hugo Gante	eDNA expeditions citizen science sampling	123335	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Calcinus;Calcinus_seurati, confidences 1;0.36;0.16;0.16;0.07;0.05;0.04. No VSEARCH hits at 0.97 identity.	asv.1378_EE0380	EE0380
120	present	Hugo Gante	eDNA expeditions citizen science sampling	123335	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.32;0.18;0.17;0.08;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1385_EE0380	EE0380
120	present	Hugo Gante	eDNA expeditions citizen science sampling	436813	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadellidae;Nesophrosyne;Nesophrosyne_myrsines, confidences 1;0.43;0.31;0.11;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.1405_EE0373	EE0373
120	present	Hugo Gante	eDNA expeditions citizen science sampling	594720	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.2;0.14;0.06;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1529_EE0371	EE0371
120	present	Hugo Gante	eDNA expeditions citizen science sampling	594720	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Valvatida;Asterinidae;Meridiastra;Meridiastra_occidens, confidences 1;0.06;0.05;0.03;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.	asv.1530_EE0371	EE0371
120	present	Hugo Gante	eDNA expeditions citizen science sampling	389376	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadellidae;Stirellus;Stirellus_bicolor, confidences 1;0.49;0.35;0.08;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.754_EE0381	EE0381
120	present	Hugo Gante	eDNA expeditions citizen science sampling	14448	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Passeriformes;Furnariidae;Furnarius;Furnarius_rufus, confidences 1;0.8;0.05;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.829_EE0374	EE0374
119	present	Hugo Gante	eDNA expeditions citizen science sampling	475525	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Psilogobius;Psilogobius_mainlandi, confidences 1;0.55;0.15;0.05;0.05;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.1533_EE0376	EE0376
119	present	Hugo Gante	eDNA expeditions citizen science sampling	389376	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Eupercaria incertae sedis	Sparidae	Rhabdosargus	Rhabdosargus sarba	urn:lsid:marinespecies.org:taxname:218621	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Spariformes;Sparidae;Rhabdosargus;Rhabdosargus_sarba, confidences 1;1;1;1;1;0.94;0.92. No VSEARCH hits at 0.97 identity.	asv.40_EE0381	EE0381
119	present	Hugo Gante	eDNA expeditions citizen science sampling	475525	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.92;0.92;0.92;0.92;0.92;0.92. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JX266265,KP900754,JQ446410,KJ801473,JN415484,JN160804,KY748238,DQ867014,JN858956,HM246152, identities 99.6,99.6,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Homo_sapiens,Thrips_alliorum, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.410_EE0376	EE0376
119	present	Hugo Gante	eDNA expeditions citizen science sampling	389376	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Perciformes	Platycephalidae	Cociella	Cociella heemstrai	urn:lsid:marinespecies.org:taxname:218134	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Platycephalidae;Cociella;Cociella_heemstrai, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KT862587,KT862589, identities 99.6,99.3, taxonomy Cociella_heemstrai,Cociella_heemstrai, consensus Eukaryota;Chordata;Actinopteri;Perciformes;Platycephalidae;Cociella;Cociella_heemstrai.	asv.578_EE0381	EE0381
119	present	Hugo Gante	eDNA expeditions citizen science sampling	213125	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Reticunassa;Reticunassa_cf._paupera_LAG-2016, confidences 1;0.32;0.21;0.1;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	asv.761_EE0372	EE0372
119	present	Hugo Gante	eDNA expeditions citizen science sampling	213125	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Acanthuriformes	Siganidae	Siganus	Siganus canaliculatus	urn:lsid:marinespecies.org:taxname:219687	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Siganidae;Siganus;Siganus_canaliculatus, confidences 1;1;1;1;1;1;0.82. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KR824528,DQ898116,DQ898104,NC_009572,KJ872545,DQ532959,EF210168,EF210165,EF210164,DQ898111, identities 100,100,99.6,99.2,99.2,98.9,98.9,98.9,98.9,98.9, taxonomy Siganus_canaliculatus,Siganus_rivulatus,Siganus_fuscescens,Siganus_fuscescens,Siganus_canaliculatus,Siganus_luridus,Siganus_fuscescens,Siganus_canaliculatus,Siganus_canaliculatus,Siganus_luridus, consensus Eukaryota;Chordata;Actinopteri;Siganidae;Siganus.	asv.83_EE0372	EE0372
118	present	Hugo Gante	eDNA expeditions citizen science sampling	213125	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Eupercaria incertae sedis	Haemulidae	Plectorhinchus	Plectorhinchus playfairi	urn:lsid:marinespecies.org:taxname:218554	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Plectorhinchus;Plectorhinchus_playfairi, confidences 1;1;1;1;1;1;0.84. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JN688781,JQ741103,JN688783,JN688772, identities 98.9,97.7,97.4,97.4, taxonomy Plectorhinchus_playfairi,Plectorhinchus_chrysotaenia,Plectorhinchus_sordidus,Plectorhinchus_chubbi, consensus Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Plectorhinchus.	asv.134_EE0372	EE0372
118	present	Hugo Gante	eDNA expeditions citizen science sampling	177083	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Blenniiformes	Blenniidae	Entomacrodus	Entomacrodus epalzeocheilos	urn:lsid:marinespecies.org:taxname:219283	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Entomacrodus;Entomacrodus_epalzeocheilos, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KX301946, identities 99.6, taxonomy Entomacrodus_epalzeocheilos, consensus Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Entomacrodus;Entomacrodus_epalzeocheilos.	asv.569_EE0378	EE0378
118	present	Hugo Gante	eDNA expeditions citizen science sampling	323633	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Blenniiformes	Blenniidae	Istiblennius	Istiblennius edentulus	urn:lsid:marinespecies.org:taxname:219294	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Istiblennius;Istiblennius_edentulus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KX301928,KX301934, identities 100,99.6, taxonomy Istiblennius_edentulus,Istiblennius_edentulus, consensus Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Istiblennius;Istiblennius_edentulus.	asv.60_EE0375	EE0375
118	present	Hugo Gante	eDNA expeditions citizen science sampling	436813	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Reticunassa;Reticunassa_cf._paupera_LAG-2016, confidences 1;0.32;0.19;0.08;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.	asv.751_EE0373	EE0373
117	present	Hugo Gante	eDNA expeditions citizen science sampling	323633	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Mantellidae;Boophis;Boophis_lichenoides, confidences 1;0.47;0.17;0.14;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1351_EE0375	EE0375
117	present	Hugo Gante	eDNA expeditions citizen science sampling	389376	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.9;0.9;0.9;0.9;0.9;0.9. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits HQ289898,JX266265,KP900754,JQ446410,KJ801473,KT587623,JN415484,JN160804,KY748238,DQ867014, identities 100,99.6,99.6,99.2,99.2,99.2,99.2,99.2,99.2,99.2, taxonomy Epirinus_aquilus,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.459_EE0381	EE0381
117	present	Hugo Gante	eDNA expeditions citizen science sampling	389376	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Gobiiformes	Gobiidae	Oligolepis	Oligolepis acutipennis	urn:lsid:marinespecies.org:taxname:219521	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Oligolepis;Oligolepis_acutipennis, confidences 1;1;1;0.99;0.99;0.95;0.95. No VSEARCH hits at 0.97 identity.	asv.577_EE0381	EE0381
117	present	Hugo Gante	eDNA expeditions citizen science sampling	389376	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Eupercaria incertae sedis	Gerreidae	Gerres	Gerres macracanthus	urn:lsid:marinespecies.org:taxname:218523	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gerreiformes;Gerreidae;Gerres;Gerres_macracanthus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AB218822, identities 98.9, taxonomy Gerres_macracanthus, consensus Eukaryota;Chordata;Actinopteri;Gerreiformes;Gerreidae;Gerres;Gerres_macracanthus.	asv.580_EE0381	EE0381
117	present	Hugo Gante	eDNA expeditions citizen science sampling	389376	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Myctophiformes	Myctophidae	Ceratoscopelus	Ceratoscopelus warmingii	urn:lsid:marinespecies.org:taxname:126586	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Ceratoscopelus;Ceratoscopelus_warmingii, confidences 1;1;1;1;1;0.88;0.88. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AB042168,OP057126, identities 99.6,98.9, taxonomy Ceratoscopelus_warmingii,Idiolychnus_urolampus, consensus Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae.	asv.581_EE0381	EE0381
117	present	Hugo Gante	eDNA expeditions citizen science sampling	213125	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadellidae;Stirellus;Stirellus_bicolor, confidences 1;0.49;0.35;0.08;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.754_EE0372	EE0372
116	present	Hugo Gante	eDNA expeditions citizen science sampling	213125	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Coleoptera;Hydrophilidae;Cyloma;Cyloma_guttulatus, confidences 1;0.51;0.39;0.16;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.1342_EE0372	EE0372
116	present	Hugo Gante	eDNA expeditions citizen science sampling	123335	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Volutidae;Cymbium;Cymbium_cymbium, confidences 1;0.24;0.19;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.1379_EE0380	EE0380
116	present	Hugo Gante	eDNA expeditions citizen science sampling	436813	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Onychophora;Udeonychophora;Euonychophora;Peripatidae;Epiperipatus;Epiperipatus_vagans, confidences 1;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.1430_EE0373	EE0373
116	present	Hugo Gante	eDNA expeditions citizen science sampling	475525	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Carangiformes	Carangidae	Trachinotus	Trachinotus	urn:lsid:marinespecies.org:taxname:125945	genus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachinotus;Trachinotus_ovatus, confidences 1;1;1;1;1;1;0.39. No VSEARCH hits at 0.97 identity.	asv.32_EE0376	EE0376
116	present	Hugo Gante	eDNA expeditions citizen science sampling	389376	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.9;0.9;0.9;0.9;0.9;0.9. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JX266265,KP900754,JQ446410,KJ801473,JN415484,JN160804,KY748238,DQ867014,JN858956,HM246152, identities 99.6,99.6,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Homo_sapiens,Thrips_alliorum, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.415_EE0381	EE0381
116	present	Hugo Gante	eDNA expeditions citizen science sampling	594720	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Gobiiformes	Eleotridae	Hypseleotris	Hypseleotris cyprinoides	urn:lsid:marinespecies.org:taxname:278158	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gobiiformes;Eleotridae;Hypseleotris;Hypseleotris_cyprinoides, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits OM971860, identities 98.5, taxonomy Hypseleotris_cyprinoides, consensus Eukaryota;Chordata;Actinopteri;Gobiiformes;Eleotridae;Hypseleotris;Hypseleotris_cyprinoides.	asv.582_EE0371	EE0371
116	present	Hugo Gante	eDNA expeditions citizen science sampling	177083	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Pseudogramma;Pseudogramma_paucilepis, confidences 1;0.59;0.45;0.07;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.802_EE0378	EE0378
