asv	sum.taxonomy	identificationRemarks
284	asv.284	Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KU605633,AF231532,AF231529,AF231533, identities 99.6,99.6,98.9,98.1, taxonomy Tylosurus_acus,Tylosurus_pacificus,Tylosurus_acus,Tylosurus_acus, consensus Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus.
285	asv.285	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus_vaigiensis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus_vaigiensis, confidences 1;1;1;1;1;1;0.82. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KC136423,AY279664,HQ010103,KC136578,KX494866,KX278315,KC136568,KC136538,KC136535,KC136565, identities 99.6,99.2,99.2,99.2,98.9,98.9,98.9,98.9,98.9,98.5, taxonomy Kyphosus_analogus,Kyphosus_vaigiensis,Kyphosus_analogus,Kyphosus_ocyurus,Kyphosus_bigibbus,Kyphosus_vaigiensis,Kyphosus_incisor,Kyphosus_cinerascens,Kyphosus_elegans,Kyphosus_elegans, consensus Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus.
286	asv.286	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Canthigaster	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Canthigaster;Canthigaster_janthinoptera, confidences 1;1;1;1;1;1;0.51. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AB742015,AY679664,AB742016,AB742014,AY679671,JX995921,OP035251, identities 99.6,99.6,98.1,98.1,98.1,97.7,97.3, taxonomy Canthigaster_janthinoptera,Canthigaster_jactator,Canthigaster_papua,Canthigaster_compressa,Canthigaster_solandri,Canthigaster_solandri,Canthigaster_solandri, consensus Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Canthigaster.
287	asv.287	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus_tonggol, confidences 1;1;1;1;1;0.97;0.67. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits MH124734,HQ641685,AB097669,KF925362,KM055377,GQ461734,MW595824,MH124735,MH124733,AB185022, identities 98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.5,98.5,98.5, taxonomy Thunnus_tonggol,Thunnus_albacares,Thunnus_thynnus,Thunnus_maccoyii,Katsuwonus_pelamis,Thunnus_obesus,Thunnus_alalunga,Thunnus_tonggol,Thunnus_tonggol,Thunnus_orientalis, consensus Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus.
288	asv.288	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachinotus;Trachinotus_rhodopus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachinotus;Trachinotus_rhodopus, confidences 1;1;1;1;1;1;0.81. No VSEARCH hits at 0.97 identity.
289	asv.289	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.97;0.97;0.97;0.97;0.97;0.97. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits DQ112757,JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,JX462685,KM978387, identities 99.6,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Homo_sapiens,Akabosia_matsudoensis, consensus Eukaryota.
290	asv.290	Eukaryota;Chordata;Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Opistognathidae;Opistognathus;Opistognathus_macrognathus, confidences 1;0.99;0.99;0.31;0.23;0.23;0.23. No VSEARCH hits at 0.97 identity.
291	asv.291	Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Aglaura;Aglaura_hemistoma	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Aglaura;Aglaura_hemistoma, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits EU293984, identities 97.4, taxonomy Aglaura_hemistoma, consensus Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Aglaura;Aglaura_hemistoma.
292	asv.292	Eukaryota;Chordata;Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Opistognathidae;Opistognathus;Opistognathus_macrognathus, confidences 1;1;1;0.2;0.13;0.13;0.13. No VSEARCH hits at 0.97 identity.
293	asv.293	Eukaryota;Chordata;Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Chaenopsidae;Chaenopsis;Chaenopsis_alepidota, confidences 1;1;1;0.7;0.28;0.28;0.28. No VSEARCH hits at 0.97 identity.
294	asv.294	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma_lucasanum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma_lucasanum, confidences 1;1;1;1;1;0.99;0.97. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits MG547688,AY328999, identities 99.2,97.4, taxonomy Thalassoma_lucasanum,Thalassoma_lucasanum, consensus Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma_lucasanum.
295	asv.295	Eukaryota;Mollusca;Gastropoda;Lepetellida;Fissurellidae;Fissurella;Fissurella_nubecula	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Lepetellida;Fissurellidae;Fissurella;Fissurella_nubecula, confidences 1;0.97;0.97;0.97;0.97;0.97;0.93. No VSEARCH hits at 0.97 identity.
296	asv.296	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachinotus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachinotus;Trachinotus_rhodopus, confidences 1;1;1;1;1;1;0.72. No VSEARCH hits at 0.97 identity.
297	asv.297	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Euthynnus;Euthynnus_affinis, confidences 1;1;1;1;1;0.42;0.42. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits OP057064,MK548578,KP259551,NC_005318,GU325784,HM071030,MH124734,OP057037,HQ641685,AB097669, identities 98.9,98.9,98.9,98.5,98.5,98.5,98.1,98.1,98.1,98.1, taxonomy Makaira_nigricans,Auxis_rochei,Auxis_thazard,Auxis_thazard,Thunnus_tonggol,Thunnus_obesus,Thunnus_tonggol,Sphyrna_zygaena,Thunnus_albacares,Thunnus_thynnus, consensus Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae.
298	asv.298	Eukaryota;Echinodermata;Echinoidea;Camarodonta;Echinometridae;Echinometra;Echinometra_mathaei	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Echinoidea;Camarodonta;Echinometridae;Echinometra;Echinometra_mathaei, confidences 1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
299	asv.299	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Cirrhitidae;Cirrhitus;Cirrhitus_rivulatus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Centrarchiformes;Cirrhitidae;Cirrhitus;Cirrhitus_rivulatus, confidences 1;1;1;1;1;1;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY539059, identities 99.2, taxonomy Cirrhitus_rivulatus, consensus Eukaryota;Chordata;Actinopteri;Centrarchiformes;Cirrhitidae;Cirrhitus;Cirrhitus_rivulatus.
300	asv.300	Eukaryota;Chordata;Actinopteri;Scombriformes;Bramidae;Brama;Brama_dussumieri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Scombriformes;Bramidae;Brama;Brama_dussumieri, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits MH409959, identities 98.9, taxonomy Brama_dussumieri, consensus Eukaryota;Chordata;Actinopteri;Scombriformes;Bramidae;Brama;Brama_dussumieri.
301	asv.301	Eukaryota;Echinodermata;Echinoidea;Camarodonta;Echinometridae;Echinometra;Echinometra_mathaei	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Echinoidea;Camarodonta;Echinometridae;Echinometra;Echinometra_mathaei, confidences 1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
302	asv.302	Eukaryota;Chordata;Aves;Pelecaniformes;Sulidae;Sula;Sula_sula	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Pelecaniformes;Sulidae;Sula;Sula_sula, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits LC541438, identities 100, taxonomy Sula_sula, consensus Eukaryota;Chordata;Aves;Pelecaniformes;Sulidae;Sula;Sula_sula.
303	asv.303	Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KU605633,AF231532,AF231529,AF231533, identities 99.6,99.6,98.9,98.1, taxonomy Tylosurus_acus,Tylosurus_pacificus,Tylosurus_acus,Tylosurus_acus, consensus Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus.
304	asv.304	Eukaryota;Echinodermata;Echinoidea;Diadematoida;Diadematidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Echinoidea;Diadematoida;Diadematidae;Echinothrix;Echinothrix_diadema, confidences 1;1;1;1;1;0.26;0.26. No VSEARCH hits at 0.97 identity.
305	asv.305	Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KU605633,AF231532,AF231529,AF231533, identities 98.9,98.9,98.1,97.4, taxonomy Tylosurus_acus,Tylosurus_pacificus,Tylosurus_acus,Tylosurus_acus, consensus Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus.
306	asv.306	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.77;0.48;0.09;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
307	asv.307	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Entoprocta;c_Entoprocta;o_c_Entoprocta;Loxosomatidae;Loxosomella;Loxosomella_aloxiata, confidences 1;0.56;0.56;0.56;0.56;0.4;0.4. No VSEARCH hits at 0.97 identity.
308	asv.308	Eukaryota;Echinodermata;Asteroidea;Spinulosida;Mithrodiidae;Mithrodia;Mithrodia_clavigera	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Spinulosida;Mithrodiidae;Mithrodia;Mithrodia_clavigera, confidences 1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
309	asv.309	Eukaryota;Chordata;Mammalia;Primates	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Lophocebus;Lophocebus_aterrimus, confidences 1;0.97;0.92;0.82;0.67;0.15;0.15. No VSEARCH hits at 0.97 identity.
310	asv.310	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Entoprocta;c_Entoprocta;o_c_Entoprocta;Loxosomatidae;Loxosomella;Loxosomella_aloxiata, confidences 1;0.12;0.12;0.12;0.12;0.07;0.07. No VSEARCH hits at 0.97 identity.
311	asv.311	Eukaryota;Echinodermata;Echinoidea	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Echinoidea;Spatangoida;Brissidae;Nudechinus;Nudechinus_verruculatus, confidences 1;1;1;0.32;0.32;0.32;0.32. No VSEARCH hits at 0.97 identity.
312	asv.312	Eukaryota;Hemichordata;Enteropneusta;o_Enteropneusta;Ptychoderidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Hemichordata;Enteropneusta;o_Enteropneusta;Ptychoderidae;Balanoglossus;Balanoglossus_clavigerus, confidences 1;0.98;0.98;0.98;0.86;0.73;0.59. No VSEARCH hits at 0.97 identity.
313	asv.313	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Gekkonidae;Cnemaspis;Cnemaspis_nilagirica, confidences 1;0.7;0.02;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
314	asv.314	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Porifera;Demospongiae;Tethyida;Tethyidae;Tethya;Tethya_wilhelma, confidences 1;0.65;0.65;0.24;0.24;0.24;0.18. No VSEARCH hits at 0.97 identity.
315	asv.315	Eukaryota;Echinodermata;Asteroidea;Paxillosida;Luidiidae;Luidia;Luidia_quinaria	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Paxillosida;Luidiidae;Luidia;Luidia_quinaria, confidences 1;0.99;0.99;0.97;0.92;0.92;0.91. No VSEARCH hits at 0.97 identity.
316	asv.316	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paranthias;Paranthias_colonus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paranthias;Paranthias_colonus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AF297301, identities 98.5, taxonomy Paranthias_colonus, consensus Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paranthias;Paranthias_colonus.
317	asv.317	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.65;0.53;0.38;0.26;0.26;0.26. No VSEARCH hits at 0.97 identity.
318	asv.318	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Savignyellidae;Savigyniella;Savigyniella_lafonti	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Savignyellidae;Savigyniella;Savigyniella_lafonti, confidences 1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
319	asv.319	Eukaryota;Hemichordata;Enteropneusta;o_Enteropneusta	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Hemichordata;Enteropneusta;o_Enteropneusta;Ptychoderidae;Balanoglossus;Balanoglossus_clavigerus, confidences 1;0.93;0.93;0.93;0.67;0.26;0.26. No VSEARCH hits at 0.97 identity.
320	asv.320	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Porifera;Demospongiae;Tetractinellida;Tetillidae;Cinachyrella;Cinachyrella_kuekenthali, confidences 1;0.47;0.47;0.27;0.21;0.19;0.19. No VSEARCH hits at 0.97 identity.
321	asv.321	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Psammocora;Psammocora_nierstraszi	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Psammocora;Psammocora_nierstraszi, confidences 1;1;1;1;0.99;0.99;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits MT576637, identities 100, taxonomy Psammocora_nierstraszi, consensus Eukaryota;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Psammocora;Psammocora_nierstraszi.
322	asv.322	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Cynoglossus;Cynoglossus_lingua, confidences 1;0.77;0.4;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
323	asv.323	Eukaryota;Echinodermata;Asteroidea;Valvatida;Oreasteridae;Pentaceraster;Pentaceraster_cumingi	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Valvatida;Oreasteridae;Pentaceraster;Pentaceraster_cumingi, confidences 1;1;1;1;1;1;0.91. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits EU722954,LC214949, identities 99.3,98, taxonomy Pentaceraster_cumingi,Pentaceraster_alveolatus, consensus Eukaryota;Echinodermata;Asteroidea;Valvatida;Oreasteridae;Pentaceraster.
324	asv.324	Eukaryota;Chordata;Actinopteri;Stomiiformes;Phosichthyidae;Vinciguerria;Vinciguerria_lucetia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Stomiiformes;Phosichthyidae;Vinciguerria;Vinciguerria_lucetia, confidences 1;1;1;0.93;0.93;0.93;0.83. No VSEARCH hits at 0.97 identity.
325	asv.325	Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Geryoniidae;Liriope;Liriope_tetraphylla	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Geryoniidae;Liriope;Liriope_tetraphylla, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY512510, identities 100, taxonomy Liriope_tetraphylla, consensus Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Geryoniidae;Liriope;Liriope_tetraphylla.
326	asv.326	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Ophiuroidea;Amphilepidida;Ophiocomidae;Ophiocoma;Ophiocoma_scolopendrina, confidences 1;0.64;0.6;0.58;0.57;0.42;0.4. No VSEARCH hits at 0.97 identity.
327	asv.327	Eukaryota;Echinodermata;Echinoidea;Temnopleuroida;Toxopneustidae;Tripneustes;Tripneustes_gratilla	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Echinoidea;Temnopleuroida;Toxopneustidae;Tripneustes;Tripneustes_gratilla, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits OR227933,AB154279,NC_034770,OR227932,KJ908860, identities 99.6,99.2,99.2,98.9,97.3, taxonomy Tripneustes_gratilla,Tripneustes_gratilla,Tripneustes_gratilla,Tripneustes_gratilla,Tripneustes_gratilla, consensus Eukaryota;Echinodermata;Echinoidea;Temnopleuroida;Toxopneustidae;Tripneustes;Tripneustes_gratilla.
328	asv.328	Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KU605633,AF231532,AF231529,AF231533, identities 99.2,99.2,98.5,97.7, taxonomy Tylosurus_acus,Tylosurus_pacificus,Tylosurus_acus,Tylosurus_acus, consensus Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus.
329	asv.329	Eukaryota;Evosea;Eumycetozoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Evosea;Eumycetozoa;Physariida;Physaraceae;Craterium;Craterium_leucocephalum, confidences 1;0.8;0.8;0.78;0.78;0.73;0.73. No VSEARCH hits at 0.97 identity.
330	asv.330	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Elagatis;Elagatis_bipinnulata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Elagatis;Elagatis_bipinnulata, confidences 1;1;1;0.98;0.98;0.98;0.98. No VSEARCH hits at 0.97 identity.
331	asv.331	Eukaryota;Chordata;Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Centrarchiformes;Cirrhitidae;Cirrhitus;Cirrhitus_rivulatus, confidences 1;1;1;0.52;0.52;0.52;0.49. No VSEARCH hits at 0.97 identity.
332	asv.332	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Melichthys;Melichthys_niger	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Melichthys;Melichthys_niger, confidences 1;1;1;0.87;0.87;0.87;0.87. No VSEARCH hits at 0.97 identity.
333	asv.333	Eukaryota;Chordata;Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus, confidences 1;1;1;0.71;0.71;0.71;0.5. No VSEARCH hits at 0.97 identity.
334	asv.334	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Elagatis;Elagatis_bipinnulata, confidences 1;1;1;0.82;0.82;0.78;0.78. No VSEARCH hits at 0.97 identity.
335	asv.335	Eukaryota;Chordata;Actinopteri;Spariformes;Sparidae;Diplodus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Spariformes;Sparidae;Diplodus;Diplodus_sargus, confidences 1;1;1;1;1;1;0.77. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AJ247293,AF365361,AF365360,AF365358,AF365356,AF365357,NC_082990,OP056887,AF247421,AF365359, identities 99.6,99.2,99.2,98.9,98.9,98.5,98.5,98.5,98.1,98.1, taxonomy Diplodus_sargus,Diplodus_capensis,Diplodus_noct,Diplodus_holbrookii,Diplodus_argenteus,Diplodus_argenteus,Diplodus_holbrookii,Diplodus_holbrookii,Diplodus_holbrookii,Diplodus_bermudensis, consensus Eukaryota;Chordata;Actinopteri;Spariformes;Sparidae;Diplodus.
336	asv.336	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Lonchaeidae;Silba;Silba_adipata, confidences 1;0.34;0.22;0.19;0.06;0.05;0.05. No VSEARCH hits at 0.97 identity.
337	asv.337	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paranthias;Paranthias_colonus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paranthias;Paranthias_colonus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AF297301, identities 98.5, taxonomy Paranthias_colonus, consensus Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paranthias;Paranthias_colonus.
338	asv.338	Eukaryota;Chordata;Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paranthias;Paranthias_colonus, confidences 1;1;1;0.75;0.75;0.64;0.57. No VSEARCH hits at 0.97 identity.
339	asv.339	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Elagatis;Elagatis_bipinnulata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Elagatis;Elagatis_bipinnulata, confidences 1;1;1;0.98;0.98;0.98;0.98. No VSEARCH hits at 0.97 identity.
340	asv.340	Eukaryota;Chordata;Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Sicyopterus;Sicyopterus_pugnans, confidences 1;1;1;0.5;0.5;0.33;0.28. No VSEARCH hits at 0.97 identity.
341	asv.341	Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KU605633,AF231532,AF231533,AF231529, identities 99.2,99.2,98.5,98.5, taxonomy Tylosurus_acus,Tylosurus_pacificus,Tylosurus_acus,Tylosurus_acus, consensus Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Tylosurus;Tylosurus_acus.
342	asv.342	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Gorilla;Gorilla_gorilla	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Gorilla;Gorilla_gorilla, confidences 1;1;1;1;0.95;0.86;0.86. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AF420050,AF420051,X02226,AF420052, identities 100,98.7,97.9,97.9, taxonomy Homo_sapiens,Pan_troglodytes,Homo_sapiens,Gorilla_gorilla, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae.
343	asv.343	Eukaryota;Chordata;Actinopteri;Blenniiformes;Tripterygiidae;Axoclinus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Tripterygiidae;Axoclinus;Axoclinus_lucillae, confidences 1;1;1;1;1;0.81;0.43. No VSEARCH hits at 0.97 identity.
