organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	identificationRemarks	scientificName	scientificNameID	taxonRank	occurrenceID	materialSampleID
204	present	Hugo Gante	eDNA expeditions citizen science sampling	666494	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia				Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Pitheciidae;g__Pithecia;s__Pithecia_pithecia, confidences 1;0.99;0.98;0.8;0.22;0.08;0.05;0.05. No VSEARCH hits at 0.97 identity.	Mammalia	urn:lsid:marinespecies.org:taxname:1837	class	asv.221_EE0526	EE0526
203	present	Hugo Gante	eDNA expeditions citizen science sampling	964571	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,JQ037393,JQ036880,JQ036875, identities 100,100,100,100,100,100,100,100,100,100, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.42_EE0524	EE0524
200	present	Hugo Gante	eDNA expeditions citizen science sampling	666494	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Stropharia;s__Stropharia_rugosoannulata, confidences 1;0.07;0.07;0.07;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.1560_EE0526	EE0526
200	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cichliformes;f__Cichlidae;g__Paratilapia;s__Paratilapia_polleni, confidences 1;1;1;0.81;0.23;0.23;0.02;0.02. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.525_EE0528	EE0528
200	present	Hugo Gante	eDNA expeditions citizen science sampling	964571	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Brachycephalidae;g__Brachycephalus;s__Brachycephalus_garbeanus, confidences 1;0.94;0.82;0.22;0.22;0.05;0.05;0.03. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.564_EE0524	EE0524
200	present	Hugo Gante	eDNA expeditions citizen science sampling	666494	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Ovalentaria incertae sedis	Pomacentridae	Pomacentrus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Pomacentridae;g__Pomacentrus;s__Pomacentrus_caeruleopunctatus, confidences 1;1;1;1;1;1;0.96;0.25. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits LC778710,JQ707053,JQ707052,JQ707049,JQ707056,JQ707050,MZ598164,FJ616365,LC069661,FJ616378, identities 99.4,99.4,99.4,99.4,98.8,98.8,98.8,98.2,98.2,97.6, taxonomy Pomacentrus_coelestis,Pomacentrus_caeruleus,Pomacentrus_caeruleopunctatus,Pomacentrus_alleni,Pomacentrus_pavo,Pomacentrus_auriventris,Pomacentrus_coelestis,Pomacentrus_alexanderae,Pomacentrus_nagasakiensis,Pomacentrus_stigma, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Pomacentrus.	Pomacentrus	urn:lsid:marinespecies.org:taxname:204256	genus	asv.566_EE0526	EE0526
199	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Pterioida;f__Pteriidae;g__Pteria;s__Pteria_hirundo, confidences 1;0.91;0.12;0.05;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.1882_EE0528	EE0528
199	present	Hugo Gante	eDNA expeditions citizen science sampling	964571	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.92;0.09;0.07;0.07;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.567_EE0524	EE0524
199	present	Hugo Gante	eDNA expeditions citizen science sampling	666494	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Ovalentaria incertae sedis	Pomacentridae	Abudefduf	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Pomacentridae;g__Abudefduf;s__Abudefduf_notatus, confidences 1;1;1;1;1;1;1;0.96. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits LC654182,FJ616296, identities 99.4,97.1, taxonomy Abudefduf_notatus,Abudefduf_sordidus, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Abudefduf.	Abudefduf notatus	urn:lsid:marinespecies.org:taxname:212870	species	asv.568_EE0526	EE0526
198	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Syngnathiformes;f__Syngnathidae;g__Hippocampus;s__Hippocampus_barbouri, confidences 1;0.9;0.68;0.28;0.01;0.01;0.01;0. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.1549_EE0528	EE0528
198	present	Hugo Gante	eDNA expeditions citizen science sampling	964571	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Coccomyces;s__Coccomyces_pinicola, confidences 1;0.16;0.12;0.05;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.1561_EE0524	EE0524
197	present	Hugo Gante	eDNA expeditions citizen science sampling	964571	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.95;0.06;0.04;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.1884_EE0524	EE0524
196	present	Hugo Gante	eDNA expeditions citizen science sampling	666494	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Mulliformes	Mullidae	Parupeneus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Syngnathiformes;f__Mullidae;g__Parupeneus;s__Parupeneus_multifasciatus, confidences 1;1;1;1;0.97;0.97;0.97;0.74. No VSEARCH hits at 0.97 identity.	Parupeneus	urn:lsid:marinespecies.org:taxname:204915	genus	asv.1883_EE0526	EE0526
196	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Bacteria						Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	asv.557_EE0528	EE0528
196	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cichliformes;f__Cichlidae;g__Paratilapia;s__Paratilapia_polleni, confidences 1;1;0.97;0.88;0.22;0.22;0.04;0.04. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.83_EE0528	EE0528
195	present	Hugo Gante	eDNA expeditions citizen science sampling	964571	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Coccomyces;s__Coccomyces_pinicola, confidences 1;0.15;0.11;0.06;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.1562_EE0524	EE0524
195	present	Hugo Gante	eDNA expeditions citizen science sampling	666494	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits GU810024,KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,KU867614,KP900763, identities 100,99.4,99.4,99.4,99.4,99.4,99.4,99.4,98.8,98.8, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.304_EE0526	EE0526
194	present	Hugo Gante	eDNA expeditions citizen science sampling	964571	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.97;0.07;0.06;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.572_EE0524	EE0524
193	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Acentrogobius;s__Acentrogobius_chlorostigmatoides, confidences 1;1;1;1;0.73;0.73;0.13;0.13. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.573_EE0528	EE0528
192	present	Hugo Gante	eDNA expeditions citizen science sampling	964571	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Coccomyces;s__Coccomyces_pinicola, confidences 1;0.18;0.16;0.07;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.1563_EE0524	EE0524
192	present	Hugo Gante	eDNA expeditions citizen science sampling	666494	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Spratelloides;s__Spratelloides_delicatulus, confidences 1;1;1;0.92;0.57;0.54;0.41;0.41. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.574_EE0526	EE0526
190	present	Hugo Gante	eDNA expeditions citizen science sampling	39360	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits GU810024,KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,KU867614,KP900763, identities 100,99.4,99.4,99.4,99.4,99.4,99.4,99.4,98.8,98.8, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.304_EE0537	EE0537
190	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Percidae;g__Ammocrypta;s__Ammocrypta_beanii, confidences 1;1;0.99;0.94;0.21;0.09;0.06;0.06. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.576_EE0528	EE0528
190	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Blenniiformes;f__Blenniidae;g__Entomacrodus;s__Entomacrodus_caudofasciatus, confidences 1;1;1;0.88;0.22;0.22;0.2;0.16. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.577_EE0528	EE0528
189	present	Hugo Gante	eDNA expeditions citizen science sampling	666494	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Acanthuriformes	Pomacanthidae	Pomacanthus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Pomacanthidae;g__Pomacanthus;s__Pomacanthus_imperator, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits LC780136,KP218259,LC780137,MZ598362, identities 100,99.4,99.4,97.7, taxonomy Pomacanthus_imperator,Pomacanthus_imperator,Pomacanthus_imperator,Pomacanthus_imperator, consensus Eukaryota;Chordata;Actinopteri;Pomacanthidae;Pomacanthus;Pomacanthus_imperator.	Pomacanthus imperator	urn:lsid:marinespecies.org:taxname:220001	species	asv.138_EE0526	EE0526
189	present	Hugo Gante	eDNA expeditions citizen science sampling	964571	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_prunulus, confidences 1;0.12;0.04;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.1565_EE0524	EE0524
189	present	Hugo Gante	eDNA expeditions citizen science sampling	666494	DNA Sequence reads	DNA Sequence reads	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales			Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Oceanospirillales	urn:lsid:marinespecies.org:taxname:393021	order	asv.32_EE0526	EE0526
189	present	Hugo Gante	eDNA expeditions citizen science sampling	666494	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Anguilliformes	Muraenidae		Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Anguilliformes;f__Muraenidae;g__Gymnothorax;s__Gymnothorax_undulatus, confidences 1;1;1;0.99;0.99;0.99;0.7;0.34. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits MW133236,LC020878,LC020890, identities 100,100,99.4, taxonomy Gymnothorax_favagineus,Gymnothorax_isingteena,Gymnothorax_isingteena, consensus Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Gymnothorax;Gymnothorax_isingteena.	Muraenidae	urn:lsid:marinespecies.org:taxname:125431	family	asv.578_EE0526	EE0526
189	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Percidae;g__Ammocrypta;s__Ammocrypta_beanii, confidences 1;1;1;0.92;0.19;0.1;0.08;0.08. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.579_EE0528	EE0528
188	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Mugiliformes	Mugilidae	Oedalechilus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Mugiliformes;f__Mugilidae;g__Oedalechilus;s__Oedalechilus_labiosus, confidences 1;1;1;1;1;1;0.99;0.99. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits LC780165,LC780187,KF375008, identities 98.8,98.8,98.2, taxonomy Oedalechilus_labiosus,Oedalechilus_labiosus,Oedalechilus_labiosus, consensus Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Oedalechilus;Oedalechilus_labiosus.	Oedalechilus labiosus	urn:lsid:marinespecies.org:taxname:218898	species	asv.575_EE0528	EE0528
188	present	Hugo Gante	eDNA expeditions citizen science sampling	666494	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Blenniiformes;f__Blenniidae;g__Entomacrodus;s__Entomacrodus_caudofasciatus, confidences 1;1;1;0.95;0.4;0.4;0.16;0.16. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.580_EE0526	EE0526
187	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Strabomantidae;g__Phrynopus;s__Phrynopus_nicoleae, confidences 1;0.92;0.66;0.07;0.07;0.01;0;0. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.1566_EE0528	EE0528
186	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Atheriniformes	Atherinidae	Atherinomorus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Atheriniformes;f__Atherinidae;g__Atherinomorus;s__Atherinomorus_lacunosus, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits LC277858,LC277863,NC_036768,OP035113, identities 100,99.4,97.6,97, taxonomy Atherinomorus_forskalii,Atherinomorus_pinguis,Atherinomorus_lacunosus,Atherinomorus_insularum, consensus Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinidae;Atherinomorus.	Atherinomorus lacunosus	urn:lsid:marinespecies.org:taxname:126331	species	asv.383_EE0528	EE0528
186	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cichliformes;f__Cichlidae;g__Andinoacara;s__Andinoacara_pulcher, confidences 1;1;0.97;0.8;0.16;0.16;0.04;0.04. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.490_EE0528	EE0528
186	present	Hugo Gante	eDNA expeditions citizen science sampling	666494	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Centrarchiformes	Kuhliidae	Kuhlia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Centrarchiformes;f__Kuhliidae;g__Kuhlia;s__Kuhlia_mugil, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits AP011065,OP035202,OP035237, identities 100,99.4,98.8, taxonomy Kuhlia_mugil,Kuhlia_xenura,Kuhlia_sandvicensis, consensus Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kuhliidae;Kuhlia.	Kuhlia mugil	urn:lsid:marinespecies.org:taxname:218355	species	asv.583_EE0526	EE0526
185	present	Hugo Gante	eDNA expeditions citizen science sampling	964571	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Bovidae;g__Bos;s__Bos_taurus, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits JN817351,JN817330,GU985279,AB098853,AB098882,JN817339,JN817314,AB099115,AB099111,MT576837, identities 100,100,100,100,99.4,99.4,99.4,99.4,99.4,99.4, taxonomy Bos_taurus,Bos_indicus,Bos_primigenius,Bos_taurus,Bos_taurus,Bos_taurus,Bos_taurus,Bos_taurus,Bos_taurus,Bos_taurus, consensus Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Bos;Bos_taurus.	Bos taurus	urn:lsid:marinespecies.org:taxname:1506698	species	asv.581_EE0524	EE0524
185	present	Hugo Gante	eDNA expeditions citizen science sampling	964571	DNA Sequence reads	DNA Sequence reads	Bacteria						Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	asv.584_EE0524	EE0524
185	present	Hugo Gante	eDNA expeditions citizen science sampling	666494	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Eupercaria incertae sedis	Sparidae	Acanthopagrus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Spariformes;f__Sparidae;g__Acanthopagrus;s__Acanthopagrus_latus, confidences 1;1;1;1;1;0.96;0.82;0.73. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits LC707238, identities 98.8, taxonomy Acanthopagrus_pacificus, consensus Eukaryota;Chordata;Actinopteri;Spariformes;Sparidae;Acanthopagrus;Acanthopagrus_pacificus.	Acanthopagrus	urn:lsid:marinespecies.org:taxname:206669	genus	asv.585_EE0526	EE0526
185	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Mulliformes	Mullidae	Parupeneus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Syngnathiformes;f__Mullidae;g__Parupeneus;s__Parupeneus_ciliatus, confidences 1;1;1;1;0.96;0.94;0.94;0.65. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits LC278109,MZ598367,NC_060686, identities 98.3,98.2,97.1, taxonomy Parupeneus_barberinus,Parupeneus_barberinus,Parupeneus_indicus, consensus Eukaryota;Chordata;Actinopteri;Syngnathiformes;Mullidae;Parupeneus;Parupeneus_barberinus.	Parupeneus	urn:lsid:marinespecies.org:taxname:204915	genus	asv.587_EE0528	EE0528
184	present	Hugo Gante	eDNA expeditions citizen science sampling	810330	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Doradidae;g__Doraops;s__Doraops_zuloagai, confidences 1;0.88;0.53;0.17;0.08;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.1868_EE0528	EE0528
184	present	Hugo Gante	eDNA expeditions citizen science sampling	666494	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Eupercaria incertae sedis	Scaridae	Chlorurus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Labriformes;f__Labridae;g__Chlorurus;s__Chlorurus_microrhinos, confidences 1;1;1;1;1;1;0.8;0.3. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits EU601185,EU601184,EU601183,EU601209,EU601186,MZ598344, identities 98.8,98.8,97.7,97.1,97.1,97.1, taxonomy Chlorurus_microrhinos,Chlorurus_capistratoides,Chlorurus_bowersi,Chlorurus_japanensis,Chlorurus_oedema,Chlorurus_frontalis, consensus Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Chlorurus.	Chlorurus	urn:lsid:marinespecies.org:taxname:204543	genus	asv.588_EE0526	EE0526
