asv	sum.taxonomy	identificationRemarks
558	asv.558	Eukaryota;Chordata;Actinopteri;Stomiiformes;Phosichthyidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Stomiiformes;Phosichthyidae;Vinciguerria;Vinciguerria_nimbaria, confidences 1;1;1;1;1;0.46;0.46. No VSEARCH hits at 0.97 identity.
559	asv.559	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Conidae;Conus;Conus_tinianus, confidences 1;0.13;0.13;0.12;0.11;0.11;0.04. No VSEARCH hits at 0.97 identity.
560	asv.560	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.85;0.26;0.25;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
561	asv.561	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Muricidae;Spinidrupa;Spinidrupa_infans, confidences 1;0.12;0.11;0.1;0.07;0.02;0.02. No VSEARCH hits at 0.97 identity.
562	asv.562	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Rodentia;Heteromyidae;Dipodomys;Dipodomys_nelsoni, confidences 1;0.82;0.11;0.06;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
563	asv.563	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.88;0.46;0.07;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
564	asv.564	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Sphaerodactylidae;Pristurus;Pristurus_rupestris, confidences 1;0.83;0.26;0.26;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
565	asv.565	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Blanidae;Blanus;Blanus_cinereus, confidences 1;0.94;0.3;0.3;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
566	asv.566	Eukaryota;Chordata;Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hylobatidae;Nomascus;Nomascus_gabriellae, confidences 1;1;0.92;0.69;0.24;0.2;0.2. No VSEARCH hits at 0.97 identity.
567	asv.567	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Sufflamen	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen_verres, confidences 1;1;1;1;1;1;0.77. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KT600980,LC645324,AP004456,LC659948, identities 99.4,98.3,97.7,97.1, taxonomy Sufflamen_verres,Sufflamen_fraenatum,Sufflamen_fraenatum,Sufflamen_fraenatum, consensus Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen_fraenatum.
568	asv.568	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.86;0.12;0.12;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
569	asv.569	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Pipidae;Xenopus;Xenopus_largeni, confidences 1;0.95;0.26;0.25;0.12;0.12;0.11. No VSEARCH hits at 0.97 identity.
570	asv.570	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus_ocyurus, confidences 1;1;1;1;1;1;0.59. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KC136578,OP035143,OP057015,KX494866,OP404770,AP011061,KC136522,KC136453,KC136405,KC136565, identities 99.4,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7, taxonomy Kyphosus_ocyurus,Kyphosus_vaigiensis,Kyphosus_incisor,Kyphosus_bigibbus,Kyphosus_sectatrix,Kyphosus_cinerascens,Kyphosus_sydneyanus,Kyphosus_sydneyanus,Kyphosus_sydneyanus,Kyphosus_elegans, consensus Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus.
571	asv.571	Eukaryota;Chordata;Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Indriidae;Propithecus;Propithecus_tattersalli, confidences 1;1;0.96;0.42;0.23;0.2;0.2. No VSEARCH hits at 0.97 identity.
572	asv.572	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.85;0.44;0.16;0.16;0.16;0.16. No VSEARCH hits at 0.97 identity.
573	asv.573	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Volutidae;Harpovoluta;Harpovoluta_charcoti, confidences 1;0.23;0.23;0.19;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
574	asv.574	Eukaryota;Chordata;Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Tomicodon;Tomicodon_reitzae, confidences 1;0.99;0.94;0.63;0.55;0.55;0.27. No VSEARCH hits at 0.97 identity.
575	asv.575	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Varanidae;Varanus;Varanus_mitchelli, confidences 1;0.9;0.25;0.25;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
576	asv.576	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.65;0.32;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
577	asv.577	Eukaryota;Chordata;Mammalia;Primates	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Allochrocebus;Allochrocebus_lhoesti, confidences 1;1;0.94;0.8;0.6;0.11;0.07. No VSEARCH hits at 0.97 identity.
578	asv.578	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Pitheciidae;Pithecia;Pithecia_albicans, confidences 1;0.99;0.79;0.57;0.22;0.2;0.2. No VSEARCH hits at 0.97 identity.
579	asv.579	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Cephalopholis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Cephalopholis;Cephalopholis_sexmaculata, confidences 1;1;1;0.96;0.95;0.89;0.31. No VSEARCH hits at 0.97 identity.
580	asv.580	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Cephalopholis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Cephalopholis;Cephalopholis_sexmaculata, confidences 1;1;1;1;1;0.88;0.19. No VSEARCH hits at 0.97 identity.
581	asv.581	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Sphaerodactylidae;Pristurus;Pristurus_rupestris, confidences 1;0.86;0.23;0.23;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
582	asv.582	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.72;0.33;0.07;0.07;0.07;0.06. No VSEARCH hits at 0.97 identity.
583	asv.583	Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus_scrofa, confidences 1;1;1;1;1;1;0.7. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KF569218,KT372134,AY337045,KF472177,KT261430,KX147101,AY334492,KM520149,KM520139,KT194217, identities 99.4,99.4,98.8,98.8,98.8,98.2,98.2,98.2,98.2,98.2, taxonomy Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa, consensus Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus_scrofa.
584	asv.584	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Volutidae;Harpovoluta;Harpovoluta_charcoti, confidences 1;0.26;0.26;0.18;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
585	asv.585	Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Stegastes;Stegastes_flavilatus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Stegastes;Stegastes_flavilatus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KP136922,JQ729319, identities 99.4,99.4, taxonomy Stegastes_flavilatus,Stegastes_flavilatus, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Stegastes;Stegastes_flavilatus.
586	asv.586	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.9;0.14;0.14;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
587	asv.587	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Gymnarchidae;Gymnarchus;Gymnarchus_niloticus, confidences 1;0.88;0.4;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
588	asv.588	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Sufflamen	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen_verres, confidences 1;1;1;1;1;1;0.77. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KT600980,LC645324,AP004456,LC659948, identities 99.4,98.3,97.7,97.1, taxonomy Sufflamen_verres,Sufflamen_fraenatum,Sufflamen_fraenatum,Sufflamen_fraenatum, consensus Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen_fraenatum.
589	asv.589	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;c_Chordata;Testudines;Chelydridae;Macrochelys;Macrochelys_temminckii, confidences 1;0.9;0.05;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
590	asv.590	Eukaryota;Chordata;Mammalia;Primates;Hominidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Pan;Pan_paniscus, confidences 1;1;0.98;0.97;0.97;0.68;0.68. No VSEARCH hits at 0.97 identity.
591	asv.591	Eukaryota;Chordata;Actinopteri;Holocentriformes;Holocentridae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Holocentriformes;Holocentridae;Sargocentron;Sargocentron_diadema, confidences 1;1;1;1;1;0.69;0.3. No VSEARCH hits at 0.97 identity.
592	asv.592	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Amphisbaenidae;Amphisbaena;Amphisbaena_schmidti, confidences 1;0.91;0.28;0.28;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
593	asv.593	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.9;0.41;0.16;0.15;0.15;0.15. No VSEARCH hits at 0.97 identity.
594	asv.594	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Ansonia;Ansonia_endauensis, confidences 1;0.88;0.16;0.14;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
595	asv.595	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Sphaerodactylidae;Pristurus;Pristurus_rupestris, confidences 1;0.81;0.24;0.24;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
596	asv.596	Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus_obscurus, confidences 1;1;1;1;1;1;0.16. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KC470543,LC578887,NC_057525,OP057117,OP056803,KM244770,KM921745,KM434158,LC277739,KF728380, identities 99.4,99.4,98.9,98.3,98.3,98.3,98.3,98.3,98.3,97.8, taxonomy Carcharhinus_obscurus,Carcharhinus_galapagensis,Carcharhinus_brachyurus,Gigantactis_vanhoeffeni,Carcharhinus_limbatus,Carcharhinus_brevipinna,Carcharhinus_amboinensis,Carcharhinus_longimanus,Carcharhinus_macloti,Carcharhinus_acronotus, consensus Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus.
597	asv.597	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;0.96;0.96;0.91;0.91. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,AP008301,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,MF464491,KC914580, identities 99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.
598	asv.598	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.79;0.45;0.14;0.14;0.14;0.14. No VSEARCH hits at 0.97 identity.
599	asv.599	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.95;0.48;0.08;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
600	asv.600	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Decapterus;Decapterus_macarellus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Decapterus;Decapterus_macarellus, confidences 1;1;1;1;1;0.98;0.86. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KM986880,OP057048,LC649155,LC645286,LC277967,LC277956,MT818506,AB969924, identities 99.4,98.2,98.2,97.6,97.6,97.6,97,97, taxonomy Decapterus_macarellus,Gymnomuraena_zebra,Decapterus_muroadsi,Decapterus_macrosoma,Decapterus_smithvanizi,Decapterus_kurroides,Decapterus_maruadsi,Decapterus_macrosoma, consensus Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Decapterus.
601	asv.601	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Auxis;Auxis_rochei	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Auxis;Auxis_rochei, confidences 1;1;1;1;1;0.85;0.84. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits AB105165,OP057064,AB103467,KP259551,MK801690,AB105447,AB099716,KP828047,OP057037,NC_005316, identities 99.4,98.8,98.8,98.8,98.8,98.2,98.2,98.2,97.6,97.6, taxonomy Auxis_rochei,Makaira_nigricans,Auxis_rochei,Auxis_thazard,Auxis_thazard,Auxis_thazard,Euthynnus_alletteratus,Auxis_thazard,Sphyrna_zygaena,Katsuwonus_pelamis, consensus Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Auxis.
602	asv.602	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Volutidae;Harpovoluta;Harpovoluta_charcoti, confidences 1;0.29;0.29;0.2;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
603	asv.603	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Volutidae;Harpovoluta;Harpovoluta_charcoti, confidences 1;0.26;0.26;0.17;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
604	asv.604	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Leptodactylidae;Physalaemus;Physalaemus_aff._gracilis_LGE_8877, confidences 1;0.95;0.19;0.19;0.09;0.09;0.04. No VSEARCH hits at 0.97 identity.
605	asv.605	Eukaryota;Chordata;Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Carnivora;Felidae;Neofelis;Neofelis_diardi, confidences 1;1;0.91;0.14;0.13;0.1;0.1. No VSEARCH hits at 0.97 identity.
606	asv.606	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Siluriformes;Claroteidae;Rheoglanis;Rheoglanis_dendrophorus, confidences 1;0.99;0.42;0.06;0.04;0.03;0.03. No VSEARCH hits at 0.97 identity.
607	asv.607	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus_ocyurus, confidences 1;1;1;0.99;0.99;0.99;0.52. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KC136578,OP035143,OP057015,KX494866,OP404770,AP011061,KC136522,KC136453,KC136405,KC136565, identities 99.4,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7, taxonomy Kyphosus_ocyurus,Kyphosus_vaigiensis,Kyphosus_incisor,Kyphosus_bigibbus,Kyphosus_sectatrix,Kyphosus_cinerascens,Kyphosus_sydneyanus,Kyphosus_sydneyanus,Kyphosus_sydneyanus,Kyphosus_elegans, consensus Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus.
608	asv.608	Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Gymnothorax	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Gymnothorax;Gymnothorax_funebris, confidences 1;1;1;1;1;0.84;0.26. No VSEARCH hits at 0.97 identity.
609	asv.609	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.93;0.48;0.15;0.14;0.14;0.14. No VSEARCH hits at 0.97 identity.
610	asv.610	Eukaryota;Chordata;Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hylobatidae;Nomascus;Nomascus_concolor, confidences 1;1;0.97;0.71;0.25;0.15;0.14. No VSEARCH hits at 0.97 identity.
611	asv.611	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Bythitidae;Ogilbia;Ogilbia_cayorum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Ophidiiformes;Bythitidae;Ogilbia;Ogilbia_cayorum, confidences 1;1;0.99;0.92;0.92;0.92;0.92. No VSEARCH hits at 0.97 identity.
612	asv.612	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Blanidae;Blanus;Blanus_cinereus, confidences 1;0.92;0.22;0.22;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
613	asv.613	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Sphaerodactylidae;Pristurus;Pristurus_rupestris, confidences 1;0.84;0.25;0.25;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
614	asv.614	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Sufflamen	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen_verres, confidences 1;1;1;1;1;1;0.76. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KT600980,LC645324,AP004456,LC659948, identities 99.4,98.3,97.7,97.1, taxonomy Sufflamen_verres,Sufflamen_fraenatum,Sufflamen_fraenatum,Sufflamen_fraenatum, consensus Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen_fraenatum.
615	asv.615	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Velatida;Caymanostellidae;Caymanostella;Caymanostella_cf._spinimarginata_KVM-2021, confidences 1;0.04;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
616	asv.616	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus_campechanus, confidences 1;1;1;1;1;0.97;0.56. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits AF239677,AY372811,AF239681,AF239679,AF239682,NC_082572,OP056960, identities 98.8,98.2,98.2,97.1,97.1,97.1,97.1, taxonomy Lutjanus_campechanus,Lutjanus_campechanus,Lutjanus_campechanus,Lutjanus_campechanus,Lutjanus_campechanus,Lutjanus_synagris,Ocyurus_chrysurus, consensus Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus_campechanus.
617	asv.617	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.9;0.38;0.15;0.15;0.15;0.15. No VSEARCH hits at 0.97 identity.
618	asv.618	Eukaryota;Chordata;Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Starksia;Starksia_lepicoelia, confidences 1;0.99;0.98;0.66;0.14;0.12;0.11. No VSEARCH hits at 0.97 identity.
619	asv.619	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Ecsenius;Ecsenius_bicolor, confidences 1;1;0.33;0.05;0.05;0.01;0.01. No VSEARCH hits at 0.97 identity.
620	asv.620	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hylobatidae;Hylobates;Hylobates_moloch, confidences 1;0.99;0.77;0.55;0.23;0.2;0.13. No VSEARCH hits at 0.97 identity.
621	asv.621	Eukaryota;Chordata;Mammalia;Primates	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Allochrocebus;Allochrocebus_lhoesti, confidences 1;0.99;0.95;0.81;0.6;0.07;0.06. No VSEARCH hits at 0.97 identity.
622	asv.622	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Baldwinella;Baldwinella_aureorubens, confidences 1;1;1;0.91;0.9;0.46;0.46. No VSEARCH hits at 0.97 identity.
623	asv.623	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;0.99;0.99;0.96;0.96. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,MF464491,KC914580,MZ846685, identities 100,100,100,100,100,100,100,100,100,100, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.
624	asv.624	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;g_Serranidae;Epinephelus_moara_x_Hyporthodus_septemfasciatus, confidences 1;1;1;0.84;0.84;0.27;0.24. No VSEARCH hits at 0.97 identity.
