organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	scientificName	scientificNameID	taxonRank	identificationRemarks	occurrenceID	materialSampleID
239	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Coleoptera;Ptinidae;Lachnoniptus;Lachnoniptus_lindae, confidences 1;0.41;0.28;0.09;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.888_EE0058	EE0058
238	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits FJ748748,JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215, identities 100,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum, consensus Eukaryota.	asv.31_EE0058	EE0058
238	present	Hugo Gante	eDNA expeditions citizen science sampling	138776	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Acanthuriformes	Acanthuridae	Naso	Naso hexacanthus	urn:lsid:marinespecies.org:taxname:219667	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Naso;Naso_hexacanthus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY057305,AY264609,KT952616,AY264623,NC_082850, identities 100,100,99.2,98.1,97.7, taxonomy Naso_hexacanthus,Naso_caesius,Naso_hexacanthus,Naso_vlamingii,Naso_brevirostris, consensus Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Naso.	asv.54_EE0099	EE0099
237	present	Hugo Gante	eDNA expeditions citizen science sampling	66583	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Acanthuriformes	Acanthuridae	Acanthurus	Acanthurus triostegus	urn:lsid:marinespecies.org:taxname:219630	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus;Acanthurus_triostegus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY057294,AY264601,OP035275, identities 100,99.6,98.5, taxonomy Acanthurus_triostegus,Acanthurus_triostegus,Acanthurus_triostegus, consensus Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus;Acanthurus_triostegus.	asv.172_EE0059	EE0059
237	present	Hugo Gante	eDNA expeditions citizen science sampling	149867	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Callionymidae;Repomucenus;Repomucenus_calcaratus, confidences 1;0.73;0.47;0.12;0.1;0.09;0.09. No VSEARCH hits at 0.97 identity.	asv.907_EE0048	EE0048
236	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia				Mammalia	urn:lsid:marinespecies.org:taxname:1837	class	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Macaca;Macaca_sinica, confidences 1;0.92;0.92;0.78;0.64;0.3;0.2. No VSEARCH hits at 0.97 identity.	asv.15_EE0058	EE0058
236	present	Hugo Gante	eDNA expeditions citizen science sampling	149867	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Rodentia;Capromyidae;Plagiodontia;Plagiodontia_aedium, confidences 1;0.57;0.06;0.05;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.367_EE0048	EE0048
235	present	Hugo Gante	eDNA expeditions citizen science sampling	66583	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Ovalentaria incertae sedis	Pomacentridae	Pomacentrus	Pomacentrus moluccensis	urn:lsid:marinespecies.org:taxname:277159	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Pomacentrus;Pomacentrus_moluccensis, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits NC_051497, identities 100, taxonomy Pomacentrus_moluccensis, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Pomacentrus;Pomacentrus_moluccensis.	asv.192_EE0059	EE0059
235	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.38;0.18;0.17;0.07;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.846_EE0058	EE0058
234	present	Hugo Gante	eDNA expeditions citizen science sampling	127376	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.26;0.14;0.14;0.08;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.865_EE0055	EE0055
233	present	Hugo Gante	eDNA expeditions citizen science sampling	127376	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Pterioida;Pteriidae;Pteria;Pteria_lata, confidences 1;0.19;0.13;0.05;0.05;0.05;0.03. No VSEARCH hits at 0.97 identity.	asv.895_EE0055	EE0055
232	present	Hugo Gante	eDNA expeditions citizen science sampling	83825	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.83;0.83;0.83;0.83;0.83;0.83. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	asv.42_EE0103	EE0103
231	present	Hugo Gante	eDNA expeditions citizen science sampling	138776	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Eupercaria incertae sedis	Labridae	Thalassoma	Thalassoma amblycephalum	urn:lsid:marinespecies.org:taxname:212216	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma_amblycephalum, confidences 1;1;1;1;1;0.99;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KY815454,AY328987, identities 99.6,97.7, taxonomy Thalassoma_amblycephalum,Thalassoma_amblycephalum, consensus Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma_amblycephalum.	asv.193_EE0099	EE0099
231	present	Hugo Gante	eDNA expeditions citizen science sampling	130351	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Tetraodontiformes	Balistidae		Balistidae	urn:lsid:marinespecies.org:taxname:125607	family	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Pseudobalistes;Pseudobalistes_flavimarginatus, confidences 1;1;1;1;1;0.49;0.49. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits NC_011939,AY679634,KT601020,KT601001, identities 99.2,99.2,97.7,97.7, taxonomy Pseudobalistes_flavimarginatus,Balistoides_viridescens,Pseudobalistes_flavimarginatus,Balistoides_viridescens, consensus Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae.	asv.194_EE0109	EE0109
231	present	Hugo Gante	eDNA expeditions citizen science sampling	149867	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.29;0.13;0.13;0.07;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.849_EE0048	EE0048
231	present	Hugo Gante	eDNA expeditions citizen science sampling	127376	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Holothuroidea;Molpadida;Gephyrothuriidae;Gephyrothuria;Gephyrothuria_alcocki, confidences 1;0.14;0.09;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.875_EE0055	EE0055
229	present	Hugo Gante	eDNA expeditions citizen science sampling	83825	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.82;0.82;0.82;0.82;0.82;0.82. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	asv.44_EE0103	EE0103
225	present	Hugo Gante	eDNA expeditions citizen science sampling	66583	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Onychophora;Udeonychophora;Euonychophora;Peripatidae;Epiperipatus;Epiperipatus_vagans, confidences 1;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.872_EE0059	EE0059
225	present	Hugo Gante	eDNA expeditions citizen science sampling	84253	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Pterioida;Pteriidae;Pteria;Pteria_lata, confidences 1;0.19;0.13;0.05;0.05;0.05;0.03. No VSEARCH hits at 0.97 identity.	asv.895_EE0051	EE0051
224	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Rodentia;Capromyidae;Plagiodontia;Plagiodontia_aedium, confidences 1;0.49;0.06;0.05;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.337_EE0058	EE0058
224	present	Hugo Gante	eDNA expeditions citizen science sampling	66583	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Onychophora;Udeonychophora;Euonychophora;Peripatidae;Epiperipatus;Epiperipatus_vagans, confidences 1;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.873_EE0059	EE0059
222	present	Hugo Gante	eDNA expeditions citizen science sampling	83825	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	asv.34_EE0103	EE0103
222	present	Hugo Gante	eDNA expeditions citizen science sampling	149867	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Rodentia;Capromyidae;Plagiodontia;Plagiodontia_aedium, confidences 1;0.64;0.09;0.05;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.375_EE0048	EE0048
221	present	Hugo Gante	eDNA expeditions citizen science sampling	127376	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Onychophora;Udeonychophora;Euonychophora;Peripatidae;Epiperipatus;Epiperipatus_vagans, confidences 1;0.02;0.02;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.877_EE0055	EE0055
220	present	Hugo Gante	eDNA expeditions citizen science sampling	84253	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Calcinus;Calcinus_seurati, confidences 1;0.31;0.13;0.13;0.07;0.05;0.04. No VSEARCH hits at 0.97 identity.	asv.880_EE0051	EE0051
219	present	Hugo Gante	eDNA expeditions citizen science sampling	79084	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.28;0.16;0.16;0.08;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.894_EE0053	EE0053
218	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Cynoglossus;Cynoglossus_lingua, confidences 1;0.69;0.41;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.334_EE0058	EE0058
218	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Calcinus;Calcinus_seurati, confidences 1;0.35;0.15;0.15;0.07;0.05;0.04. No VSEARCH hits at 0.97 identity.	asv.847_EE0058	EE0058
217	present	Hugo Gante	eDNA expeditions citizen science sampling	130351	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Eupercaria incertae sedis	Scaridae	Scarus	Scarus oviceps	urn:lsid:marinespecies.org:taxname:219111	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Scarus;Scarus_oviceps, confidences 1;1;1;1;1;1;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JX026498,JX026511, identities 99.6,98.1, taxonomy Scarus_oviceps,Scarus_scaber, consensus Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Scarus.	asv.197_EE0109	EE0109
217	present	Hugo Gante	eDNA expeditions citizen science sampling	149867	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Eupercaria incertae sedis	Scaridae	Scarus	Scarus dimidiatus	urn:lsid:marinespecies.org:taxname:276044	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Scarus;Scarus_dimidiatus, confidences 1;1;1;1;1;1;0.96. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JX026479, identities 100, taxonomy Scarus_dimidiatus, consensus Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Scarus;Scarus_dimidiatus.	asv.51_EE0048	EE0048
216	present	Hugo Gante	eDNA expeditions citizen science sampling	66583	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Blenniiformes	Blenniidae		Blenniidae	urn:lsid:marinespecies.org:taxname:125519	family	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Atrosalarias;Atrosalarias_holomelas, confidences 1;1;1;0.9;0.9;0.74;0.74. No VSEARCH hits at 0.97 identity.	asv.198_EE0059	EE0059
216	present	Hugo Gante	eDNA expeditions citizen science sampling	127376	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.3;0.14;0.14;0.08;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.866_EE0055	EE0055
215	present	Hugo Gante	eDNA expeditions citizen science sampling	79084	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Onychophora;Udeonychophora;Euonychophora;Peripatidae;Epiperipatus;Epiperipatus_vagans, confidences 1;0.02;0.02;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.889_EE0053	EE0053
214	present	Hugo Gante	eDNA expeditions citizen science sampling	127376	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Rodentia;Capromyidae;Plagiodontia;Plagiodontia_aedium, confidences 1;0.51;0.06;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.339_EE0055	EE0055
214	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.29;0.13;0.13;0.07;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.849_EE0058	EE0058
213	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;1;1;1;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ705850,JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215, identities 100,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum, consensus Eukaryota.	asv.59_EE0058	EE0058
213	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.31;0.13;0.13;0.07;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.848_EE0058	EE0058
212	present	Hugo Gante	eDNA expeditions citizen science sampling	138776	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Tetraodontiformes	Balistidae	Balistapus	Balistapus undulatus	urn:lsid:marinespecies.org:taxname:219874	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Balistapus;Balistapus_undulatus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits NC_011946,EU108813,KT600995, identities 100,99.6,98.5, taxonomy Balistapus_undulatus,Balistapus_undulatus,Balistapus_undulatus, consensus Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Balistapus;Balistapus_undulatus.	asv.196_EE0099	EE0099
210	present	Hugo Gante	eDNA expeditions citizen science sampling	130351	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Eupercaria incertae sedis	Labridae	Halichoeres	Halichoeres nebulosus	urn:lsid:marinespecies.org:taxname:218986	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres_nebulosus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JF457483,AY850922,AY279705, identities 98.9,98.9,97.3, taxonomy Halichoeres_nebulosus,Halichoeres_nebulosus,Halichoeres_margaritaceus, consensus Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres_nebulosus.	asv.200_EE0109	EE0109
210	present	Hugo Gante	eDNA expeditions citizen science sampling	87473	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.58;0.43;0.26;0.18;0.15;0.15. No VSEARCH hits at 0.97 identity.	asv.381_EE0104	EE0104
210	present	Hugo Gante	eDNA expeditions citizen science sampling	149867	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Porifera;Demospongiae;Poecilosclerida;Desmacididae;Desmapsamma;Desmapsamma_anchorata, confidences 1;0.03;0.03;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.869_EE0048	EE0048
210	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Craugastoridae;Craugastor;Craugastor_rugulosus, confidences 1;0.67;0.18;0.18;0.13;0.13;0.07. No VSEARCH hits at 0.97 identity.	asv.871_EE0058	EE0058
209	present	Hugo Gante	eDNA expeditions citizen science sampling	149867	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Anthozoa;Zoantharia;Hydrozoanthidae;Terrazoanthus;Terrazoanthus_minutus, confidences 1;0.2;0.17;0.09;0.06;0.06;0.04. No VSEARCH hits at 0.97 identity.	asv.993_EE0048	EE0048
209	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.15;0.15;0.07;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.998_EE0058	EE0058
208	present	Hugo Gante	eDNA expeditions citizen science sampling	66583	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.26;0.14;0.14;0.08;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.865_EE0059	EE0059
