organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	scientificName	scientificNameID	taxonRank	identificationRemarks	occurrenceID	materialSampleID
93	present	Hugo Gante	eDNA expeditions citizen science sampling	695006	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Labriformes;f__Labridae;g__Labropsis;s__Labropsis_micronesica, confidences 1;0.92;0.49;0.28;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.932_EE0075	EE0075
92	present	Hugo Gante	eDNA expeditions citizen science sampling	1725017	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae		Hominidae	urn:lsid:marinespecies.org:taxname:1455975	family	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.9;0.87;0.87;0.79;0.79. No VSEARCH hits at 0.97 identity.	asv.93_EE0092	EE0092
92	present	Hugo Gante	eDNA expeditions citizen science sampling	695006	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Littorinimorpha;f__Cassidae;g__Casmaria;s__Casmaria_ponderosa, confidences 1;0.93;0.19;0.17;0.07;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.943_EE0075	EE0075
92	present	Hugo Gante	eDNA expeditions citizen science sampling	579316	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Xenocyprididae;g__Opsariichthys;s__Opsariichthys_bidens, confidences 1;0.94;0.67;0.17;0.02;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.953_EE0081	EE0081
92	present	Hugo Gante	eDNA expeditions citizen science sampling	2064158	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_prunulus, confidences 1;0.36;0.35;0.35;0.16;0.14;0.12;0.12. No VSEARCH hits at 0.97 identity.	asv.960_EE0077	EE0077
92	present	Hugo Gante	eDNA expeditions citizen science sampling	579316	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Annelida;c__Clitellata;o__Crassiclitellata;f__Lumbricidae;g__Eisenia_Lumbricidae;s__Eisenia_andrei, confidences 1;0.92;0.01;0.01;0;0;0;0. No VSEARCH hits at 0.97 identity.	asv.981_EE0081	EE0081
91	present	Hugo Gante	eDNA expeditions citizen science sampling	2064158	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Arthoniales;f__Chrysotrichaceae;g__Chrysothrix;s__Chrysothrix_caesia, confidences 1;0.31;0.25;0.22;0.21;0.2;0.2;0.2. No VSEARCH hits at 0.97 identity.	asv.1006_EE0077	EE0077
91	present	Hugo Gante	eDNA expeditions citizen science sampling	579316	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Trochidae;g__Pseudostomatella;s__Pseudostomatella_decolorata, confidences 1;0.91;0.22;0.21;0.1;0.1;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.922_EE0081	EE0081
91	present	Hugo Gante	eDNA expeditions citizen science sampling	579316	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Leptocardii;o__Amphioxiformes;f__Branchiostomidae;g__Branchiostoma;s__Branchiostoma_belcheri, confidences 1;0.97;0.72;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.949_EE0081	EE0081
90	present	Hugo Gante	eDNA expeditions citizen science sampling	104029	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.78;0.73;0.73;0.66;0.66. No VSEARCH hits at 0.97 identity.	asv.18_EE0080	EE0080
90	present	Hugo Gante	eDNA expeditions citizen science sampling	1661311	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Indriidae;g__Avahi;s__Avahi_occidentalis, confidences 1;1;1;0.58;0.17;0.11;0.11;0.05. No VSEARCH hits at 0.97 identity.	asv.479_EE0105	EE0105
90	present	Hugo Gante	eDNA expeditions citizen science sampling	579316	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Anguilliformes	Anguillidae	Anguilla	Anguilla	urn:lsid:marinespecies.org:taxname:125620	genus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Anguilliformes;f__Anguillidae;g__Anguilla;s__Anguilla_anguilla, confidences 1;1;1;0.98;0.97;0.96;0.96;0.48. No VSEARCH hits at 0.97 identity.	asv.497_EE0081	EE0081
90	present	Hugo Gante	eDNA expeditions citizen science sampling	1661311	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gerreiformes;f__Gerreidae;g__Gerres;s__Gerres_oyena, confidences 1;0.97;0.81;0.43;0.16;0.16;0.16;0.08. No VSEARCH hits at 0.97 identity.	asv.650_EE0105	EE0105
90	present	Hugo Gante	eDNA expeditions citizen science sampling	579316	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Muridae;g__Hybomys;s__Hybomys_univittatus, confidences 1;0.97;0.88;0.25;0.07;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.681_EE0081	EE0081
89	present	Hugo Gante	eDNA expeditions citizen science sampling	104029	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae		Hominidae	urn:lsid:marinespecies.org:taxname:1455975	family	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.89;0.8;0.8;0.75;0.75. No VSEARCH hits at 0.97 identity.	asv.12_EE0080	EE0080
89	present	Hugo Gante	eDNA expeditions citizen science sampling	104029	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates			Primates	urn:lsid:marinespecies.org:taxname:1455974	order	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;0.95;0.95;0.81;0.8;0.79;0.78;0.78. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 98.6,98.6,98.6,98.6,98.6,98.6,98.6,97.1,97.1,97.1, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.365_EE0080	EE0080
89	present	Hugo Gante	eDNA expeditions citizen science sampling	1725017	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Malacanthidae;g__Branchiostegus;s__Branchiostegus_japonicus, confidences 1;0.93;0.7;0.4;0.08;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.738_EE0092	EE0092
89	present	Hugo Gante	eDNA expeditions citizen science sampling	1725017	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Syngnathiformes;f__Syngnathidae;g__Oostethus;s__Oostethus_brachyurus, confidences 1;0.81;0.72;0.3;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.970_EE0092	EE0092
88	present	Hugo Gante	eDNA expeditions citizen science sampling	1661311	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Bradybaenidae;g__Mandarina;s__Mandarina_hirasei, confidences 1;0.94;0.14;0.12;0.09;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.678_EE0105	EE0105
87	present	Hugo Gante	eDNA expeditions citizen science sampling	1725017	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes, confidences 1;1;0.97;0.72;0.52;0.42;0.26;0.26. No VSEARCH hits at 0.97 identity.	asv.124_EE0092	EE0092
87	present	Hugo Gante	eDNA expeditions citizen science sampling	2064158	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes, confidences 1;0.98;0.94;0.68;0.44;0.34;0.18;0.18. No VSEARCH hits at 0.97 identity.	asv.139_EE0077	EE0077
87	present	Hugo Gante	eDNA expeditions citizen science sampling	1725017	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;0.94;0.74;0.62;0.53;0.38;0.38. No VSEARCH hits at 0.97 identity.	asv.148_EE0092	EE0092
87	present	Hugo Gante	eDNA expeditions citizen science sampling	1725017	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Chaetodontiformes;f__Chaetodontidae;g__Heniochus;s__Heniochus_singularius, confidences 1;0.98;0.93;0.64;0.01;0.01;0;0. No VSEARCH hits at 0.97 identity.	asv.184_EE0092	EE0092
87	present	Hugo Gante	eDNA expeditions citizen science sampling	104029	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;0.99;0.95;0.94;0.94;0.9;0.9. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 98.6,98.6,98.6,98.6,98.6,98.6,98.6,97.1,97.1,97.1, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.358_EE0080	EE0080
87	present	Hugo Gante	eDNA expeditions citizen science sampling	224267	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae		Hominidae	urn:lsid:marinespecies.org:taxname:1455975	family	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;0.99;0.99;0.85;0.81;0.8;0.73;0.73. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 98.6,98.6,98.6,98.6,98.6,98.6,98.6,97.1,97.1,97.1, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.389_EE0076	EE0076
87	present	Hugo Gante	eDNA expeditions citizen science sampling	224267	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia				Mammalia	urn:lsid:marinespecies.org:taxname:1837	class	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.86;0.77;0.76;0.72;0.72. No VSEARCH hits at 0.97 identity.	asv.49_EE0076	EE0076
87	present	Hugo Gante	eDNA expeditions citizen science sampling	1725017	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Gruiformes;f__Rallidae;g__Megacrex;s__Megacrex_inepta, confidences 1;0.96;0.86;0.14;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.498_EE0092	EE0092
87	present	Hugo Gante	eDNA expeditions citizen science sampling	1725017	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Meristemomyces;s__Meristemomyces_frigidus, confidences 1;0.04;0.03;0.03;0.03;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.499_EE0092	EE0092
87	present	Hugo Gante	eDNA expeditions citizen science sampling	104029	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Limoida;f__Limidae;g__Lima;s__Lima_zealandica, confidences 1;0.9;0.2;0.13;0.08;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.	asv.938_EE0080	EE0080
87	present	Hugo Gante	eDNA expeditions citizen science sampling	104029	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sillaginidae;g__Sillaginodes;s__Sillaginodes_punctatus, confidences 1;0.89;0.73;0.51;0.08;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.941_EE0080	EE0080
87	present	Hugo Gante	eDNA expeditions citizen science sampling	579316	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Trochidae;g__Synaptocochlea;s__Synaptocochlea_pulchella, confidences 1;0.94;0.14;0.07;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.954_EE0081	EE0081
87	present	Hugo Gante	eDNA expeditions citizen science sampling	224267	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos taurus	urn:lsid:marinespecies.org:taxname:1506698	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Bovidae;g__Bos;s__Bos_taurus, confidences 1;1;1;1;0.98;0.98;0.97;0.97. No VSEARCH hits at 0.97 identity.	asv.985_EE0076	EE0076
87	present	Hugo Gante	eDNA expeditions citizen science sampling	579316	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Danionidae;g__Chelaethiops;s__Chelaethiops_congicus, confidences 1;0.86;0.67;0.34;0.03;0.01;0;0. No VSEARCH hits at 0.97 identity.	asv.995_EE0081	EE0081
86	present	Hugo Gante	eDNA expeditions citizen science sampling	1725017	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;0.99;0.99;0.99;0.99;0.94;0.94. No VSEARCH hits at 0.97 identity.	asv.423_EE0092	EE0092
86	present	Hugo Gante	eDNA expeditions citizen science sampling	224267	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia				Mammalia	urn:lsid:marinespecies.org:taxname:1837	class	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;0.99;0.87;0.77;0.75;0.72;0.72. No VSEARCH hits at 0.97 identity.	asv.50_EE0076	EE0076
86	present	Hugo Gante	eDNA expeditions citizen science sampling	2456522	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Eleotridae;g__Eleotris;s__Eleotris_amblyopsis, confidences 1;0.98;0.84;0.41;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	asv.659_EE0090	EE0090
85	present	Hugo Gante	eDNA expeditions citizen science sampling	104029	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;0.99;0.89;0.88;0.88;0.82;0.82. No VSEARCH hits at 0.97 identity.	asv.10_EE0080	EE0080
85	present	Hugo Gante	eDNA expeditions citizen science sampling	2064158	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes, confidences 1;1;0.96;0.71;0.54;0.47;0.17;0.17. No VSEARCH hits at 0.97 identity.	asv.146_EE0077	EE0077
85	present	Hugo Gante	eDNA expeditions citizen science sampling	224267	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia				Mammalia	urn:lsid:marinespecies.org:taxname:1837	class	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;0.99;0.99;0.81;0.74;0.73;0.63;0.63. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 98.6,98.6,98.6,98.6,98.6,98.6,98.6,97.1,97.1,97.1, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.387_EE0076	EE0076
85	present	Hugo Gante	eDNA expeditions citizen science sampling	1725017	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Anseriformes;f__Anatidae;g__Branta;s__Branta_sandvicensis, confidences 1;0.97;0.9;0.21;0.13;0.13;0.11;0.05. No VSEARCH hits at 0.97 identity.	asv.500_EE0092	EE0092
85	present	Hugo Gante	eDNA expeditions citizen science sampling	104029	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Bradybaenidae;g__Mandarina;s__Mandarina_hirasei, confidences 1;0.99;0.08;0.07;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.648_EE0080	EE0080
85	present	Hugo Gante	eDNA expeditions citizen science sampling	104029	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Bradybaenidae;g__Mandarina;s__Mandarina_hirasei, confidences 1;0.85;0.09;0.04;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.655_EE0080	EE0080
85	present	Hugo Gante	eDNA expeditions citizen science sampling	224267	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Cobitidae;g__Canthophrys;s__Canthophrys_gongota, confidences 1;0.91;0.6;0.42;0.13;0.07;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.665_EE0076	EE0076
84	present	Hugo Gante	eDNA expeditions citizen science sampling	2064158	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Friedmanniomyces;s__Friedmanniomyces_endolithicus, confidences 1;0.23;0.19;0.18;0.15;0.15;0.15;0.15. No VSEARCH hits at 0.97 identity.	asv.1017_EE0077	EE0077
84	present	Hugo Gante	eDNA expeditions citizen science sampling	104029	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas	Anas acuta	urn:lsid:marinespecies.org:taxname:158939	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Anseriformes;f__Anatidae;g__Anas;s__Anas_acuta, confidences 1;1;1;0.99;0.96;0.96;0.92;0.89. No VSEARCH hits at 0.97 identity.	asv.151_EE0080	EE0080
84	present	Hugo Gante	eDNA expeditions citizen science sampling	2064158	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Muridae;g__Lophuromys;s__Lophuromys_flavopunctatus, confidences 1;0.95;0.81;0.19;0.1;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.185_EE0077	EE0077
84	present	Hugo Gante	eDNA expeditions citizen science sampling	1725017	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Homalopsidae;g__Fordonia;s__Fordonia_leucobalia, confidences 1;0.96;0.85;0.31;0.31;0.16;0.14;0.14. No VSEARCH hits at 0.97 identity.	asv.186_EE0092	EE0092
